BE,uBE,N,Z,eBE,x,A,ee,eo,oe,oo,t,h,P,K,S,d,sp,sn,s2p,s2n,be_per_A
1444.579812,0.0014399999999999,106,74,0,1024,180,1.0,0.0,0.0,0.0,31.879757075478327,0.6981132075471698,5.714285714285714,5.64621617328617,0.17777777777777778,1.0,4.170143400000143,6.669029399999999,9.550811400000157,14.752535200000011,8.0254434
1356.4712942,0.0012525,98,69,0,841,167,0.0,0.0,1.0,0.0,30.32571022328558,0.7040816326530612,7.172413793103448,5.506878446387352,0.17365269461077845,0.0,6.325721799999883,6.840574599999854,10.11734350000006,14.87416959999996,8.122582600000001
933.494353,0.008921,66,44,0,484,110,1.0,0.0,0.0,0.0,22.957704246655545,0.6666666666666666,4.363636363636363,4.791419857062784,0.2,1.0,9.520210700000007,4.784007199999792,20.82634299999995,11.70087419999993,8.4863123
198.2570472,1.44e-05,12,12,0,0,24,1.0,0.0,0.0,0.0,8.320335292207616,1.0,2.0,2.8844991406148166,0.0,1.0,2.2713678000000073,7.330522800000011,7.785368599999998,18.423601400000024,8.2607103
1994.172,0.548,167,107,1,3600,274,0.0,0.0,0.0,1.0,42.18587309684084,0.6407185628742516,4.958333333333333,6.495065288112263,0.21897810218978103,-1.0,4.52800000000002,5.90300000000002,6.8279999999999745,10.968000000000075,7.2780000000000005
1628.5646795,0.0099693,123,86,0,1369,209,0.0,1.0,0.0,0.0,35.21795958518306,0.6991869918699187,1.7142857142857142,5.934472140399941,0.17703349282296652,0.0,1.6914235000001554,8.7350335000001,4.805036199999904,15.956913700000086,7.7921755
1072.104,0.264,70,62,1,64,132,1.0,0.0,0.0,0.0,25.92483220379743,0.8857142857142857,6.0,5.091643369659488,0.06060606060606061,1.0,-0.6559999999999491,10.116999999999962,0.9679999999998472,22.273999999999887,8.122
1357.915,0.338,105,64,1,1681,169,0.0,1.0,0.0,0.0,30.567350940369842,0.6095238095238096,8.4,5.528774813678871,0.24260355029585798,0.0,10.075000000000045,4.975000000000136,20.687000000000126,8.375,8.035
406.04967559999994,0.0022231,27,20,0,49,47,0.0,1.0,0.0,0.0,13.023625676689214,0.7407407407407407,0.0,3.6088260801386944,0.14893617021276595,0.0,9.448390000000074,9.951521200000116,20.797286900000074,15.097974400000055,8.6393548
590.4077356,0.0029783999999999,40,28,0,144,68,1.0,0.0,0.0,0.0,16.659908371007916,0.7,0.0,4.081655101917348,0.17647058823529413,1.0,9.561368000000016,4.586150599999883,20.67886640000006,11.89268340000001,8.6824667
528.161,0.402,31,36,1,25,67,0.0,1.0,0.0,0.0,16.496172972233907,1.1612903225806452,2.1818181818181817,4.0615481004456795,-0.07462686567164178,0.0,-3.0211100000000215,18.151000000000067,-4.42507999999998,32.74000000000001,7.882999999999999
1381.2158763999998,0.0279395,98,75,0,529,173,0.0,0.0,1.0,0.0,31.047793084354215,0.7653061224489796,4.869565217391305,5.5720546555426225,0.1329479768786127,0.0,3.730476800000133,8.190549200000078,4.418583600000147,17.877063600000156,7.983906799999999
243.936,0.198,14,19,1,25,33,0.0,0.0,1.0,0.0,10.288276478101775,1.3571428571428572,0.8571428571428571,3.207534329995826,-0.15151515151515152,0.0,-0.054000000000002046,16.843999999999966,-4.956000000000017,34.868431500000014,7.392
637.9386344000001,0.034466,38,38,0,0,76,1.0,0.0,0.0,0.0,17.942201436929967,1.0,5.0,4.235823584254893,0.0,1.0,-0.53263440000012,11.62711319999994,1.1933655999998791,25.068939399999977,8.393929400000001
1298.2519494,0.0030527999999999,92,67,0,625,159,0.0,0.0,1.0,0.0,29.34932266478004,0.7282608695652174,6.0,5.41750151497718,0.15723270440251572,0.0,6.023522599999978,7.124114599999984,9.147037199999886,16.00930799999992,8.1651066
2085.048,0.588,177,117,1,3600,294,0.0,0.0,0.0,1.0,44.214517183594644,0.6610169491525424,2.1,6.649399761150975,0.20408163265306123,-1.0,2.3720000000002983,12.487149999999929,7.744830000000093,18.431530000000294,7.092
1368.9687901999998,0.0231756,96,82,0,196,178,1.0,0.0,0.0,0.0,31.6431712450704,0.8541666666666666,0.0,5.6252263283418555,0.07865168539325842,1.0,-3.6498201999997946,9.593086800000265,-5.0207901999997375,21.657083800000237,7.690835899999999
969.582296,0.027945,63,52,0,121,115,0.0,1.0,0.0,0.0,23.648225622144295,0.8253968253968254,1.7333333333333334,4.862944131094279,0.09565217391304348,0.0,2.6468567999999095,11.27234999999996,6.700523199999907,19.175379099999986,8.4311504
1857.66818,0.0500464,151,97,0,2916,248,0.0,0.0,0.0,1.0,39.47308961287589,0.6423841059602649,9.375,6.2827613047827855,0.21774193548387097,-1.0,5.697274600000128,6.356029000000035,9.581820000000107,11.32167000000004,7.4905975
927.9281943,0.0039676,60,49,0,121,109,0.0,0.0,1.0,0.0,22.818354974292443,0.8166666666666667,0.9090909090909091,4.776856181035017,0.10091743119266056,0.0,6.641430700000001,8.05176270000004,8.925159000000008,18.045152099999996,8.5131027
1559.240525,0.0060398,115,87,0,784,202,0.0,0.0,0.0,1.0,34.42713741084797,0.7565217391304347,3.4375,5.867464308442615,0.13861386138613863,-1.0,1.7891795000000457,10.296442600000091,1.7438449999999648,18.63686740000003,7.7190125
1627.274,0.418,130,79,1,2601,209,0.0,0.0,1.0,0.0,35.21795958518306,0.6076923076923076,1.7142857142857142,5.934472140399941,0.24401913875598086,0.0,10.516000000000076,3.1660000000001673,18.482006500000352,8.307530000000042,7.786
1038.080475,0.026,68,57,0,121,125,0.0,0.0,1.0,0.0,24.999999999999996,0.8382352941176471,4.666666666666667,4.999999999999999,0.088,0.0,4.35004559999993,9.285301799999843,5.351525000000038,20.27925739999978,8.3046438
2009.912,0.554,169,108,1,3721,277,0.0,1.0,0.0,0.0,42.493239985945216,0.6390532544378699,4.285714285714286,6.518683915173769,0.22021660649819494,0.0,2.8079999999999927,6.1440000000000055,6.979000000000042,10.884999999999991,7.256
1314.9506019,0.0808948,91,76,0,225,167,0.0,1.0,0.0,0.0,30.32571022328558,0.8351648351648352,3.6,5.506878446387352,0.08982035928143713,0.0,-0.5436506999999438,11.567452499999945,0.5453981000000567,20.36676589999979,7.873955700000001
1122.1814992,0.0199258,77,57,0,400,134,0.0,0.0,0.0,1.0,26.186042329573482,0.7402597402597403,2.9166666666666665,5.117229946912048,0.14925373134328357,-1.0,6.686624299999949,9.496122800000194,10.699711200000365,16.961463999999978,8.3744888
994.257,0.242,64,57,1,49,121,0.0,0.0,1.0,0.0,24.463780996262468,0.890625,4.666666666666667,4.9460874432487,0.05785123966942149,0.0,2.9710000000000036,10.413000000000011,2.535000000000082,22.58400000000006,8.216999999999999
749.234537,2.5799999999999997e-05,50,36,0,196,86,1.0,0.0,0.0,0.0,19.483439808463515,0.72,0.0,4.414004962442103,0.16279069767441862,1.0,8.621097099999929,5.515170999999896,19.233893399999943,12.568254199999956,8.7120295
1934.084,0.524,161,101,1,3600,262,0.0,0.0,0.0,1.0,40.94499862637359,0.6273291925465838,8.305555555555555,6.39882791035777,0.22900763358778625,-1.0,5.80399999999986,8.686589999999796,9.748000000000047,13.626970000000028,7.382000000000001
1833.825,0.245,146,99,1,2209,245,0.0,0.0,1.0,0.0,39.15411297284888,0.678082191780822,8.571428571428571,6.257324745675973,0.19183673469387755,0.0,3.293356799999856,6.448085399999854,4.842999999999847,13.759823500000039,7.485
839.0026656000001,0.0062666999999999,52,47,0,25,99,0.0,0.0,1.0,0.0,21.400477469184917,0.9038461538461539,1.2,4.626065009182741,0.050505050505050504,0.0,4.771084399999722,9.49680439999986,6.410360399999831,20.764530899999954,8.474774400000001
1777.812177,0.052781,140,95,0,2025,235,0.0,0.0,1.0,0.0,38.081312494483804,0.6785714285714286,6.7407407407407405,6.171005792776717,0.19148936170212766,0.0,4.060746999999992,6.5838229999999385,6.0868229999998675,14.144823000000088,7.5651582
1327.6404504,0.0020664,101,63,0,1444,164,0.0,0.0,0.0,1.0,29.96143191950181,0.6237623762376238,7.71875,5.473703674798427,0.23170731707317074,-1.0,10.582611600000064,5.568278100000043,19.154567600000064,9.655549600000086,8.0953686
1002.875,0.25,81,44,1,1369,125,0.0,1.0,0.0,0.0,24.999999999999996,0.5432098765432098,0.8571428571428571,4.999999999999999,0.296,0.0,16.08699999999999,7.2984800000000405,33.444999999999936,8.106859999999983,8.023
1305.8119586,0.0179612,90,76,0,196,166,1.0,0.0,0.0,0.0,30.20452836208127,0.8444444444444444,3.4285714285714284,5.4958646600950125,0.08433734939759036,1.0,-1.0701168000000507,9.138643300000012,0.15648699999997007,20.706095799999957,7.8663371
1412.46,0.531,110,67,1,1849,177,0.0,0.0,1.0,0.0,31.524546249173255,0.6090909090909091,7.741935483870968,5.61467240800149,0.24293785310734464,0.0,11.361999999999853,3.8859999999999673,20.255999999999858,9.962570000000142,7.98
1082.6732769,0.0172731,79,50,0,841,129,0.0,1.0,0.0,0.0,25.530528603808893,0.6329113924050633,0.0,5.05277434720856,0.2248062015503876,0.0,8.984056100000089,7.612933099999964,19.198364000000083,12.816620400000147,8.392816100000001
1315.496,0.169,91,78,1,169,169,0.0,1.0,0.0,0.0,30.567350940369842,0.8571428571428571,2.769230769230769,5.528774813678871,0.07692307692307693,0.0,-1.3960000000001855,11.90420499999982,-1.1900000000000546,21.142890699999953,7.784000000000001
883.6964739,0.3001097,55,54,0,1,109,0.0,1.0,0.0,0.0,22.818354974292443,0.9818181818181818,2.2222222222222223,4.776856181035017,0.009174311926605505,0.0,-3.486923899999965,13.824414100000013,-4.728893900000003,24.505526099999997,8.1073071
776.837358,0.006453,53,37,0,256,90,0.0,0.0,0.0,1.0,20.08298850246508,0.6981132075471698,2.25,4.481404746557164,0.17777777777777778,-1.0,11.57534889999988,6.450793099999942,20.02886680000006,11.549512000000163,8.6315262
1205.5470956,0.30049,81,70,0,121,151,0.0,1.0,0.0,0.0,28.356413335678806,0.8641975308641975,0.9230769230769231,5.325074021614986,0.0728476821192053,0.0,-0.7950955999999678,12.79934359999993,0.39890439999999217,21.818904400000065,7.983755599999999
1087.5228642,0.0007095,77,52,0,625,129,0.0,1.0,0.0,0.0,25.530528603808893,0.6753246753246753,1.4285714285714286,5.05277434720856,0.1937984496124031,0.0,7.22027879999996,8.419398799999954,15.986643500000127,14.348776700000144,8.4304098
1422.6069392000002,0.0097734,102,77,0,625,179,0.0,0.0,1.0,0.0,31.7615743032901,0.7549019607843137,4.0,5.635740794544236,0.13966480446927373,0.0,3.6371187999998256,7.967126799999733,4.367358699999841,17.523940999999922,7.947524800000001
1350.4918878,0.0007802,99,67,0,1024,166,0.0,0.0,0.0,1.0,30.20452836208127,0.6767676767676768,7.96875,5.4958646600950125,0.1927710843373494,-1.0,7.507890599999882,7.280436599999803,12.81998099999987,13.131536999999753,8.1354933
1509.833879,0.000665,112,78,0,1156,190,1.0,0.0,0.0,0.0,33.0498176243004,0.6964285714285714,3.111111111111111,5.748897078944831,0.17894736842105263,1.0,3.780363899999884,6.463149899999962,9.282908200000065,15.124642600000016,7.9464941
1711.6701975,0.09162,132,93,0,1521,225,0.0,0.0,1.0,0.0,36.993181114957046,0.7045454545454546,3.8823529411764706,6.082201995573399,0.17333333333333334,0.0,3.2178024999998343,6.872538899999881,3.9958024999998543,15.181704200000013,7.6074231
1619.568,0.207,128,79,1,2401,207,0.0,0.0,1.0,0.0,34.992923739494074,0.6171875,1.2,5.915481699700716,0.23671497584541062,0.0,9.9438111999998,3.4559999999999036,17.612161100000094,7.705999999999904,7.824
1032.822,0.378,80,46,1,1156,126,1.0,0.0,0.0,0.0,25.133156184720164,0.575,1.3333333333333333,5.0132979349645845,0.2698412698412698,1.0,14.166000000000167,3.4980000000000473,29.99229760000003,8.71400000000017,8.197
923.058,0.456,73,41,1,1024,114,0.0,0.0,0.0,1.0,23.510935004498354,0.5616438356164384,4.5,4.848807585839879,0.2807017543859649,-1.0,16.83699999999999,3.9569999999999936,30.81000000000006,6.33400000000006,8.097
1981.792,0.544,164,108,1,3136,272,1.0,0.0,0.0,0.0,41.98033849190535,0.6585365853658537,4.615384615384615,6.479223602554966,0.20588235294117646,1.0,1.553000000000111,5.375,4.4340000000001965,11.832000000000107,7.286
1362.89,0.51,106,64,1,1764,170,1.0,0.0,0.0,0.0,30.687813601627905,0.6037735849056604,8.235294117647058,5.539658256754464,0.24705882352941178,1.0,10.240000000000009,3.3999999999998636,21.53800000000001,8.293999999999869,8.017000000000001
824.45085,0.01312,63,37,0,676,100,0.0,0.0,0.0,1.0,21.544346900318832,0.5873015873015873,5.318181818181818,4.641588833612778,0.26,-1.0,16.348001100000033,4.372855300000083,29.484704400000055,7.129068599999982,8.2445085
440.3217702,0.000306,26,25,0,1,51,0.0,0.0,1.0,0.0,13.752451353579682,0.9615384615384616,1.2,3.708429769266189,0.0196078431372549,0.0,7.377840600000013,10.539482200000009,8.994093200000009,22.589759200000003,8.6337602
687.65,0.51,55,30,1,625,85,0.0,1.0,0.0,0.0,19.3321111659706,0.5454545454545454,1.4285714285714286,4.396829672158179,0.29411764705882354,0.0,16.002000000000066,3.1019999999999754,33.14499999999998,5.475559999999973,8.09
1885.5920886,0.0096519999999999,152,102,0,2500,254,1.0,0.0,0.0,0.0,40.10721238089454,0.6710526315789473,8.210526315789474,6.333025531362916,0.1968503937007874,1.0,2.0649698999995962,5.982687900000201,5.079245800000081,13.042893800000002,7.4235909
1403.325,0.35,108,67,1,1681,175,0.0,0.0,1.0,0.0,31.286623728379862,0.6203703703703703,8.181818181818182,5.593444710406984,0.2342857142857143,0.0,10.658999999999878,4.1469999999999345,18.86999999999989,9.134999999999991,8.019
849.3196041,0.0120087,58,41,0,289,99,0.0,0.0,1.0,0.0,21.400477469184917,0.7068965517241379,4.235294117647059,4.626065009182741,0.1717171717171717,0.0,11.146655900000042,5.527225900000076,18.587192500000015,12.69878140000003,8.5789859
712.8421786,0.0004674,48,34,0,196,82,1.0,0.0,0.0,0.0,18.874519380186243,0.7083333333333334,1.5,4.344481485768611,0.17073170731707318,1.0,8.708793000000014,5.817969400000038,19.423394599999938,14.496475400000008,8.6931973
481.0628955,0.000308,29,26,0,9,55,0.0,1.0,0.0,0.0,14.462447418811122,0.896551724137931,0.6666666666666666,3.802952460761391,0.05454545454545454,0.0,5.848066099999869,11.19705729999987,13.180479300000002,18.84322979999996,8.7465981
1142.8139138,0.0081378,78,59,0,361,137,0.0,0.0,1.0,0.0,26.575434761451795,0.7564102564102564,2.769230769230769,5.155136735475772,0.1386861313868613,0.0,6.104341000000204,7.99837720000005,8.877160900000035,17.76947740000014,8.341707399999999
453.859821,0.0139751999999999,33,21,0,144,54,0.0,0.0,0.0,1.0,14.286609467713793,0.6363636363636364,0.8333333333333334,3.7797631496846193,0.2222222222222222,-1.0,14.683506999999963,4.475495999999964,26.323412600000097,7.220552599999962,8.404811500000001
1938.573,0.263,160,103,1,3249,263,0.0,0.0,1.0,0.0,41.049118209771585,0.64375,7.542857142857143,6.4069585771855575,0.21673003802281368,0.0,4.7309999999999945,5.2590000000000146,7.851999999999862,11.561999999999898,7.371
256.7358403,0.0002294,15,16,0,1,31,0.0,1.0,0.0,0.0,9.868272403218972,1.0666666666666667,2.2222222222222223,3.1413806523913927,-0.03225806451612903,0.0,1.5811453000000029,15.044322899999997,4.9197044000000005,23.685962899999993,8.2818013
481.8424820000001,0.183338,36,22,0,196,58,1.0,0.0,0.0,0.0,14.983685966957935,0.6111111111111112,1.6,3.8708766406277966,0.2413793103448276,1.0,13.981918600000029,3.019517999999948,30.568773999999905,7.324665999999922,8.307629000000002
1120.806,0.568,74,68,1,36,142,1.0,0.0,0.0,0.0,27.218168369146653,0.918918918918919,5.090909090909091,5.217103446276167,0.04225352112676056,1.0,-3.078809999999976,11.325000000000045,-3.2037800000000516,24.857999999999947,7.893000000000001
1720.49634,0.0818774999999999,134,91,0,1849,225,0.0,0.0,1.0,0.0,36.993181114957046,0.6791044776119403,4.235294117647059,6.082201995573399,0.19111111111111112,0.0,4.316811600000165,6.39436180000007,6.35556170000018,13.66891150000015,7.6466503999999995
1558.0730591,0.0201136999999999,120,77,0,1849,197,0.0,0.0,1.0,0.0,33.856663005926926,0.6416666666666667,2.727272727272727,5.818647867496961,0.2182741116751269,0.0,8.92887850000011,5.532940900000085,15.407583000000159,12.277054300000145,7.9090003
1041.536,0.512,82,46,1,1296,128,1.0,0.0,0.0,0.0,25.398416831491186,0.5609756097560976,0.0,5.039684199579492,0.28125,1.0,14.715999999999894,1.5579999999999927,31.30028399999992,4.44399999999996,8.137
1926.7713168,0.0288816,156,108,0,2304,264,1.0,0.0,0.0,0.0,41.15310591240709,0.6923076923076923,4.9411764705882355,6.415068659991652,0.18181818181818182,1.0,0.3086831999999049,6.734244199999921,2.6222631999996793,14.566135799999984,7.2983762
403.3650356,0.0001127999999999,24,23,0,1,47,0.0,0.0,1.0,0.0,13.023625676689214,0.9583333333333334,1.7142857142857142,3.6088260801386944,0.02127659574468085,0.0,8.10321879999998,10.542257200000108,10.190799400000003,22.0977259,8.5822348
1332.1096515,0.018704,93,74,0,361,167,0.0,1.0,0.0,0.0,30.32571022328558,0.7956989247311828,4.631578947368421,5.506878446387352,0.11377245508982035,0.0,0.9906429000000117,10.871042100000295,3.207716299999902,18.967287400000032,7.976704499999999
445.3648218,0.048438,34,20,0,196,54,1.0,0.0,0.0,0.0,14.286609467713793,0.5882352941176471,0.0,3.7797631496846193,0.25925925925925924,1.0,12.97049519999996,1.5611081999999783,28.84035019999999,4.492440600000009,8.247496700000001
1672.5959136,0.0111888,133,83,0,2500,216,0.0,0.0,0.0,1.0,35.99999999999999,0.6240601503759399,0.875,5.999999999999999,0.23148148148148148,-1.0,7.279510200000004,5.21534110000016,12.351701400000138,8.800590400000601,7.7434996
1195.9627536,0.0029088,83,61,0,484,144,0.0,0.0,0.0,1.0,27.47314182127996,0.7349397590361446,0.9166666666666666,5.241482788417793,0.1527777777777778,-1.0,6.524261900000056,7.92269989999977,10.279420599999867,14.180876399999988,8.3052969
457.62,0.72,40,20,1,400,60,1.0,0.0,0.0,0.0,15.32618864787106,0.5,0.0,3.9148676411688634,0.3333333333333333,1.0,17.81400000000002,0.06299999999998818,37.75999999999999,1.2135599999999727,7.627
642.8909470000001,2.22e-05,40,34,0,36,74,1.0,0.0,0.0,0.0,17.626028979376553,0.85,3.75,4.198336453808407,0.08108108108108109,1.0,4.182780499999922,8.027595499999848,11.378438199999778,19.181388599999877,8.687715500000001
2044.02,0.855,172,113,1,3481,285,0.0,0.0,1.0,0.0,43.3075125595294,0.6569767441860465,0.9230769230769231,6.5808443652413935,0.20701754385964913,0.0,3.453999999999951,6.027999999999793,4.873000000000047,12.621999999999844,7.172
219.681,0.396,13,20,1,49,33,0.0,1.0,0.0,0.0,10.288276478101775,1.5384615384615385,0.0,3.207534329995826,-0.21212121212121213,0.0,-5.427430000000015,24.200999999999993,-9.184399999999982,41.97900000000001,6.657
1911.006,0.0,156,102,1,2916,258,1.0,0.0,0.0,0.0,40.527187962990446,0.6538461538461539,8.4,6.366096760416892,0.20930232558139536,1.0,3.0039999999999054,5.5865925999999035,7.013999999999896,12.213999999999942,7.407
590.39386,0.01099,43,27,0,256,70,0.0,0.0,0.0,1.0,16.984992522418104,0.627906976744186,0.875,4.121285299808556,0.22857142857142856,-1.0,16.170244399999888,5.9162824,27.835983199999987,9.942139999999995,8.434198
1416.346,0.534,111,67,1,1936,178,0.0,0.0,0.0,1.0,31.6431712450704,0.6036036036036037,7.5,5.6252263283418555,0.24719101123595505,-1.0,11.357999999999947,6.076570000000174,20.59400000000005,9.81594999999993,7.957
1628.5973136,0.0101123999999999,122,90,0,1024,212,1.0,0.0,0.0,0.0,35.55417239989791,0.7377049180327869,2.6666666666666665,5.96273195774369,0.1509433962264151,1.0,-0.25433849999990343,8.062097400000084,1.7558064000002105,17.558588599999894,7.6820628
1322.7919052,0.0279455999999999,93,71,0,484,164,0.0,0.0,0.0,1.0,29.96143191950181,0.7634408602150538,5.5,5.473703674798427,0.13414634146341464,-1.0,4.282106800000065,9.871184800000037,6.0333472000002075,17.521244400000114,8.0658043
812.4901584,0.0019108999999999,60,37,0,529,97,0.0,0.0,1.0,0.0,21.111276288848163,0.6166666666666667,4.7368421052631575,4.594700892207039,0.23711340206185566,0.0,15.19221459999983,3.9213227999999845,26.70252779999987,8.744640599999912,8.3761872
1371.184,0.344,108,64,1,1936,172,1.0,0.0,0.0,0.0,30.92803284791408,0.5925925925925926,7.875,5.561297766521235,0.2558139534883721,1.0,10.740000000000009,4.841339999999946,22.730000000000018,9.63171999999986,7.9719999999999995
1712.4499817,0.0069575999999999,134,89,0,2025,223,0.0,0.0,1.0,0.0,36.77363620550805,0.664179104477612,3.7333333333333334,6.064126994506963,0.20179372197309417,0.0,5.118447099999685,5.662229499999967,8.046358299999838,12.330403299999944,7.6791479
2043.38,0.568,173,111,1,3844,284,0.0,0.0,0.0,1.0,43.206149101830974,0.6416184971098265,2.357142857142857,6.5731384514424285,0.21830985915492956,-1.0,4.3449999999998,6.339999999999691,6.667999999999665,11.529999999999745,7.195
1145.7879254000002,0.0108837,77,62,0,225,139,0.0,1.0,0.0,0.0,26.833451212355452,0.8051948051948052,3.5294117647058822,5.180101467380292,0.1079136690647482,0.0,1.8946945999998661,11.147028599999658,5.4219435999998495,19.696360599999934,8.2430786
1453.6358248,0.0222824,105,79,0,676,184,0.0,0.0,0.0,1.0,32.35031759636025,0.7523809523809524,2.625,5.68773395970313,0.14130434782608695,-1.0,3.153908700000102,9.610760200000186,4.14216979999992,17.538782600000104,7.900194699999999
326.4171729,0.0005967,19,20,0,1,39,0.0,1.0,0.0,0.0,11.500315051230226,1.0526315789473684,0.0,3.3912114430141664,-0.02564102564102564,0.0,0.5296151000000009,15.635011099999986,2.992772000000002,23.997834599999976,8.369671100000001
647.6662577,0.0012089,48,29,0,361,77,0.0,0.0,1.0,0.0,18.099246023352887,0.6041666666666666,0.6666666666666666,4.254320865115005,0.24675324675324675,0.0,15.909382299999947,3.9979633000000376,28.263469800000053,9.687844300000052,8.4112501
737.2553710000001,0.003077,50,35,0,225,85,0.0,0.0,1.0,0.0,19.3321111659706,0.7,0.0,4.396829672158179,0.17647058823529413,0.0,11.979165999999964,5.128096400000004,20.600263099999893,11.458842499999832,8.673592600000001
385.0079445,0.000837,23,22,0,1,45,0.0,1.0,0.0,0.0,12.651489979526238,0.9565217391304348,1.2,3.5568933044900626,0.022222222222222223,0.0,5.354601300000013,13.189321299999904,10.130770400000017,22.06998299999998,8.5557321
788.8182208000001,0.0042864,48,46,0,4,94,1.0,0.0,0.0,0.0,20.673717099616514,0.9583333333333334,1.3333333333333333,4.546835943776344,0.02127659574468085,1.0,1.1067791999998917,11.934945699999957,4.04577919999997,26.223766399999818,8.391683200000001
1131.9427215,0.0020655,82,53,0,841,135,0.0,0.0,1.0,0.0,26.31615964391579,0.6463414634146342,0.0,5.12992784003009,0.21481481481481482,0.0,9.938968899999963,3.837369699999954,17.344538199999988,8.719730600000048,8.3847609
2016.056,0.278,170,108,1,3844,278,1.0,0.0,0.0,0.0,42.5954486824304,0.6352941176470588,4.2,6.52651887934375,0.22302158273381295,1.0,3.0670000000000073,4.7409999999999854,7.503999999999905,10.864000000000033,7.252
160.64482400000003,4e-06,10,10,0,0,20,1.0,0.0,0.0,0.0,7.368062997280773,1.0,1.0,2.7144176165949063,0.0,1.0,2.431896099999989,6.76116159999998,7.935994999999991,17.125419199999982,8.032241200000001
1718.5427364,0.1020616,133,93,0,1600,226,0.0,0.0,0.0,1.0,37.1027095082808,0.6992481203007519,4.277777777777778,6.091199348919784,0.17699115044247787,-1.0,3.2522636000001057,8.309165300000132,4.4532636000001276,15.169263600000022,7.6041714
1524.2879808,0.0013055999999999,115,77,0,1444,192,0.0,0.0,0.0,1.0,33.28134116883046,0.6695652173913044,3.4375,5.768998281229633,0.19791666666666666,-1.0,6.933006700000078,7.771997000000056,11.954252800000177,13.838788200000181,7.9389999
1713.7647296,0.0223552,139,85,0,2916,224,0.0,0.0,0.0,1.0,36.88349033646757,0.6115107913669064,2.4375,6.0731779437513245,0.24107142857142858,-1.0,8.465842900000098,5.460270399999899,14.768427199999905,9.259270399999878,7.6507354
349.783566,0.0512336,20,24,0,16,44,1.0,0.0,0.0,0.0,12.463359368739502,1.2,0.0,3.530348335326063,-0.09090909090909091,1.0,-1.1685659999999984,14.164220999999998,-0.04556600000000799,32.1923058000001,7.9496265
371.7156822,0.0972486,29,17,0,144,46,0.0,0.0,0.0,1.0,12.838232045991905,0.5862068965517241,0.75,3.583047871015946,0.2608695652173913,-1.0,18.92129279999989,3.9083178000000203,33.12747300000001,6.668317800000011,8.0807757
989.7558255,0.013572,70,47,0,529,117,0.0,0.0,1.0,0.0,23.92161929806432,0.6714285714285714,2.4,4.890973246508748,0.19658119658119658,0.0,11.808704499999976,5.443194500000004,20.094679799999994,12.606473899999969,8.4594515
1362.797016,0.0001007999999999,98,70,0,784,168,1.0,0.0,0.0,0.0,30.446650444080973,0.7142857142857143,6.857142857142857,5.517848352762241,0.16666666666666666,1.0,3.791621700000178,6.866965400000026,9.25193800000011,15.326700999999957,8.111887
1006.755,0.369,78,45,1,1089,123,0.0,0.0,1.0,0.0,24.732617117726065,0.5769230769230769,2.2222222222222223,4.97318983326859,0.2682926829268293,0.0,16.493000000000052,3.59699999999998,29.90938749999998,8.745000000000005,8.185
897.788934,0.0045465,58,47,0,121,105,0.0,0.0,1.0,0.0,22.25663649191485,0.8103448275862069,2.1818181818181817,4.7176939803165325,0.10476190476190476,0.0,7.350281199999927,7.942874200000006,11.073763299999996,17.47849439999993,8.5503708
1390.4222046,0.0107512,98,80,0,324,178,1.0,0.0,0.0,0.0,31.6431712450704,0.8163265306122449,1.7777777777777777,5.6252263283418555,0.10112359550561797,1.0,-0.7567427999999836,8.688890299999912,0.2036694000000807,20.07779340000002,7.8113607
697.8321,0.0298115999999999,53,31,0,484,84,0.0,0.0,0.0,1.0,19.180187896644355,0.5849056603773585,1.5,4.379519139887889,0.2619047619047619,-1.0,16.31825649999996,3.7212395000000242,29.44594900000004,5.819900000000075,8.307525
921.7672352,0.008288,58,54,0,16,112,1.0,0.0,0.0,0.0,23.235142934254814,0.9310344827586207,2.6666666666666665,4.820284528350459,0.03571428571428571,1.0,-0.9728361999999606,10.248594900000057,0.4570257999999967,23.20218040000009,8.2300646
471.85074720000006,0.0010044,29,25,0,16,54,0.0,0.0,0.0,1.0,14.286609467713793,0.8620689655172413,0.75,3.7797631496846193,0.07407407407407407,-1.0,9.212148299999967,10.225611299999969,15.060214399999836,17.496057599999915,8.7379768
720.2654945,0.004097,44,41,0,9,85,0.0,0.0,1.0,0.0,19.3321111659706,0.9318181818181818,3.6,4.396829672158179,0.03529411764705882,0.0,5.120210499999985,10.925692099999878,5.988311799999906,23.73744279999994,8.4737117
1476.3740956,0.0299107999999999,107,81,0,676,188,0.0,0.0,0.0,1.0,32.817480272024206,0.7570093457943925,0.95,5.728654315982437,0.13829787234042554,-1.0,2.796585499999992,10.351010000000315,2.8374453999999787,18.17245939999998,7.853053699999999
1312.7351159999998,0.0257564999999999,91,74,0,289,165,0.0,1.0,0.0,0.0,30.08310291760778,0.8131868131868132,4.235294117647059,5.484806552432618,0.10303030303030303,0.0,0.26499120000016774,11.097470600000179,2.2154859000002034,19.374535500000093,7.955970399999999
625.4698619000001,0.0067379,38,35,0,9,73,0.0,0.0,1.0,0.0,17.466876118408518,0.9210526315789473,4.117647058823529,4.179339196381232,0.0410958904109589,0.0,5.9750241000000415,9.713689099999897,8.15085309999995,21.60386559999995,8.5680803
