BE,uBE,N,Z,eBE
1369.6639814,0.00018590000000000002,99,70,0
1378.123717,5.1e-05,100,70,0
1384.7379246,5.13e-05,101,70,0
1392.7578740000001,5.1599999999999994e-05,102,70,0
1399.1249748,5.1899999999999994e-05,103,70,0
1406.5895693999998,5.2199999999999995e-05,104,70,0
1412.4119275,8.750000000000001e-05,105,70,0
1419.2790128,5.2799999999999996e-05,106,70,0
1424.8454157,0.0002301,107,70,0
1431.6074708,0.006586,108,70,0
1436.654,0.179,109,70,1
1442.88,0.36,110,70,1
1447.276,0.362,111,70,1
1453.088,0.364,112,70,1
1457.229,0.366,113,70,1
1462.984,0.552,114,70,1
1466.865,0.555,115,70,1
1179.9,0.3,79,71,1
1193.504,0.302,80,71,1
1204.752,0.152,81,71,1
1217.7404946000001,0.1500165,82,71,0
1227.072,0.154,83,71,1
1238.0527195,0.019251,84,71,0
1247.2785312,0.0541164,85,71,0
1258.0901095999998,0.0120733,86,71,0
1266.933823,0.0151206,87,71,0
1277.5015431000002,0.037667099999999995,88,71,0
1286.134192,0.056816000000000005,89,71,0
1296.4979181,0.0279496,90,71,0
1304.8386552,0.07503839999999999,91,71,0
1314.8696224,0.0279382,92,71,0
1322.7919052,0.027945599999999998,93,71,0
1332.66309,0.026532,94,71,0
1340.3131495999999,0.029813600000000003,95,71,0
1349.8897574,0.0372577,96,71,0
1357.5076368,0.037968,97,71,0
1366.5886377000002,0.0030082,98,71,0
1373.883662,0.016846999999999997,99,71,0
1382.4772191,0.0018639,100,71,0
1389.4561448000002,0.0023392,101,71,0
1397.6723976,0.0015743,102,71,0
1404.432996,0.001566,103,71,0
1412.09971,0.0012075,104,71,0
1418.3876784000001,0.0012144,105,71,0
1425.4605614999998,0.0012213,106,71,0
1431.4858611999998,0.0022605999999999998,107,71,0
1438.2783176000003,0.0051551999999999995,108,71,0
1443.9670919999999,0.07072200000000001,109,71,0
1450.1593480999998,0.1257588,110,71,0
1455.272,0.182,111,71,1
1461.2206875,0.0801174,112,71,0
1465.928,0.184,113,71,1
1471.675,0.37,114,71,1
1476.096,0.372,115,71,1
1481.601,0.374,116,71,1
1485.764,0.376,117,71,1
1205.946,0.306,81,72,1
1219.372,0.308,82,72,1
1228.995,0.31,83,72,1
1240.6161456,0.14974439999999997,84,72,0
1249.72,0.157,85,72,1
1261.0416711999999,0.017490600000000002,86,72,0
1269.8631990000001,0.0168063,87,72,0
1281.020656,0.009536,88,72,0
1289.4690445,0.023457699999999998,89,72,0
1300.3929702,0.0089586,90,72,0
1308.5651736000002,0.025688799999999998,91,72,0
1319.1855288,0.0158096,92,72,0
1327.074012,0.027951,93,72,0
1337.3688076,0.0279378,94,72,0
1345.0488950000001,0.0279391,95,72,0
1355.0130048,0.027938400000000002,96,72,0
1362.4406679,0.027952599999999998,97,72,0
1372.0489539999999,0.027947999999999997,98,72,0
1379.2977477,0.0288819,99,72,0
1388.3399508,0.024423999999999998,100,72,0
1395.4208372000003,0.027939500000000003,101,72,0
1403.9249333999999,0.002262,102,72,0
1410.6334375,0.002275,103,72,0
1418.7994304,0.0014784,104,72,0
1425.1750605000002,0.001416,105,72,0
1432.8009964,0.001424,106,72,0
1438.8999846000002,0.0014141000000000002,107,72,0
1446.2877419999998,0.001422,108,72,0
1451.9825429999999,0.0014299000000000002,109,72,0
1458.7005341999998,0.0061698,110,72,0
1464.0057645,0.030048600000000005,111,72,0
1470.2929952,0.0397072,112,72,0
1475.1846535,0.06426899999999999,113,72,0
1481.3603952,0.051224399999999996,114,72,0
1486.089,0.187,115,72,1
1491.968,0.376,116,72,1
1496.313,0.378,117,72,1
1501.95,0.38,118,72,1
1217.99,0.31,82,73,1
1228.032,0.312,83,73,1
1239.6815456000002,0.1500449,84,73,0
1249.306,0.158,85,73,1
1260.6674022000002,0.0196842,86,73,0
1270.123264,0.05432000000000001,87,73,0
1281.14945,0.024375400000000002,88,73,0
1290.2235984000001,0.0633258,89,73,0
1301.0481515000001,0.038060500000000004,90,73,0
1309.8676392,0.027945599999999998,91,73,0
1320.5040255,0.0135795,92,73,0
1328.8252524000002,0.0279378,93,73,0
1339.1498537999998,0.0279391,94,73,0
1347.2640216000002,0.027938400000000002,95,73,0
1357.2318513,0.027952599999999998,96,73,0
1365.150405,0.027947999999999997,97,73,0
1374.8043294,0.027941399999999998,98,73,0
1382.4853632,0.02795,99,73,0
1391.6232449999998,0.027939500000000003,100,73,0
1399.0387872,0.027944399999999998,101,73,0
1407.77798,0.0279475,102,73,0
1414.8060256,0.0307472,103,73,0
1423.2267153,0.0033099,104,73,0
1430.23,0.0,105,73,1
1438.0120551,0.0014678000000000002,106,73,0
1444.659552,0.00207,107,73,0
1452.236305,0.0015747,108,73,0
1458.2992424000001,0.0015834,109,73,0
1465.23342,0.0015921,110,73,0
1470.8506439999999,0.0260176,111,73,0
1477.4768775,0.0141525,112,73,0
1482.7614402,0.0600036,113,73,0
1489.1207001,0.0558943,114,73,0
1494.224,0.188,115,73,1
1500.282,0.189,116,73,1
1505.18,0.19,117,73,1
1511.001,0.382,118,73,1
1515.648,0.384,119,73,1
1521.419,0.386,120,73,1
1525.81,0.582,121,73,1
1228.996,0.471,83,74,1
1241.09,0.316,84,74,1
1250.853,0.318,85,74,1
1262.8462880000002,0.149808,86,74,0
1272.061,0.161,87,74,1
1283.6590668,0.017658,88,74,0
1292.6396009,0.0584192,89,74,0
1304.0380460000001,0.009676,90,74,0
1312.7351159999998,0.025756499999999998,91,74,0
1323.8325866,0.009462,92,74,0
1332.1096515,0.018704000000000002,93,74,0
1342.9806936000002,0.0132552,94,74,0
1351.0769389,0.015429700000000001,95,74,0
1361.521194,0.013192,96,74,0
1369.3878018,0.027941399999999998,97,74,0
1379.4702204,0.02795,98,74,0
1387.1717301,0.027939500000000003,99,74,0
1396.7427527999998,0.027944399999999998,100,74,0
1404.219775,0.0279475,101,74,0
1413.2999055999999,0.0279488,102,74,0
1420.4313543,0.027948300000000002,103,74,0
1429.2079952,0.0152012,104,74,0
1436.1674959,0.014570600000000001,105,74,0
1444.579812,0.0014399999999999999,106,74,0
1451.2488414,0.0014479999999999999,107,74,0
1459.3323472,0.0007462,108,74,0
1465.5231822,0.0007503000000000001,109,74,0
1472.9342967999999,0.000736,110,74,0
1478.6880355,0.00074,111,74,0
1485.8800836,0.0012089999999999998,112,74,0
1491.3468415999998,0.0012155,113,74,0
1498.1820016000001,0.0030832000000000004,114,74,0
1503.306,0.189,115,74,1
1510.0255889999999,0.035397,116,74,0
1514.9042569,0.0419245,117,74,0
1521.408,0.192,118,74,1
1526.051,0.193,119,74,1
1532.406,0.388,120,74,1
1536.795,0.39,121,74,1
1542.912,0.392,122,74,1
1547.041,0.394,123,74,1
1239.405,0.318,84,75,1
1249.6,0.32,85,75,1
1261.6490012000002,0.14990710000000002,86,75,0
1271.376,0.162,87,75,1
1282.9510765,0.0185331,88,75,0
1292.4925772,0.0545464,89,75,0
1303.7508165,0.023594999999999998,90,75,0
1313.0001072,0.0882456,91,75,0
1324.143,0.0,92,75,1
1333.1002944,0.030827999999999998,93,75,0
1343.7859747000002,0.011373699999999999,94,75,0
1352.35204,0.011424,95,75,0
1362.7696401,0.027941399999999998,96,75,0
1371.1575119999998,0.0355696,97,75,0
1381.2158763999998,0.027939500000000003,98,75,0
1389.4064256,0.027944399999999998,99,75,0
1399.09294,0.0279475,100,75,0
1406.9388432,0.0279488,101,75,0
1416.2164533,0.027948300000000002,102,75,0
1423.6720527999998,0.027946000000000002,103,75,0
1432.6742213999999,0.0246304,104,75,0
1439.998596,0.021384,105,75,0
1448.7499554,0.0125433,106,75,0
1455.7500048,0.10197460000000001,107,75,0
1464.1848483,0.0080337,108,75,0
1470.6663128,0.0042688,109,75,0
1478.3368685,0.000814,110,75,0
1484.5164618000001,0.0008184,111,75,0
1491.8770053,0.0007293,112,75,0
1497.7486428,0.0007331999999999999,113,75,0
1504.7821845,0.0081837,114,75,0
1510.4574209999998,0.004864,115,75,0
1517.2961308000001,0.0102567,116,75,0
1522.6058688,0.0707904,117,75,0
1529.3199954,0.0391211,118,75,0
1534.346,0.194,119,75,1
1540.695,0.39,120,75,1
1545.656,0.392,121,75,1
1551.769,0.394,122,75,1
1556.478,0.396,123,75,1
1562.15,0.398,124,75,1
1250.165,0.322,85,76,1
1262.628,0.324,86,76,1
1272.541,0.326,87,76,1
1284.662512,0.149896,88,76,0
1294.095,0.165,89,76,1
1305.8119586,0.0179612,90,76,0
1314.9506019,0.0808948,91,76,0
1326.5180544,0.009895200000000002,92,76,0
1335.3173677999998,0.025941500000000003,93,76,0
1346.5913859999998,0.009758,94,76,0
1355.0342499,0.0182457,95,76,0
1366.0519671999998,0.0127624,96,76,0
1374.3178993,0.014964499999999999,97,76,0
1384.9463532,0.0102486,98,76,0
1393.127645,0.0117775,99,76,0
1403.2247856000001,0.0109472,100,76,0
1411.1213667000002,0.0146202,101,76,0
1420.7804784,0.0136348,102,76,0
1428.3277076000002,0.015501399999999999,103,76,0
1437.735078,0.015714,104,76,0
1445.0001603,0.025340000000000005,105,76,0
1454.1306233999999,0.021748999999999998,106,76,0
1461.2565921,0.049776,107,76,0
1469.9167152,0.000828,108,76,0
1476.5413695,0.0008324999999999999,109,76,0
1484.8068264,0.0007626000000000001,110,76,0
1491.0971218,0.0007293,111,76,0
1499.0867328000002,0.0007331999999999999,112,76,0
1505.0075481000001,0.0006615,113,76,0
1512.7998929999999,0.000646,114,76,0
1518.5586217,0.0006684999999999999,115,76,0
1526.116992,0.0023232,116,76,0
1531.7004188,0.002316,117,76,0
1538.8125008,0.0024056,118,76,0
1543.9602555,0.055887000000000006,119,76,0
1550.7970996,0.0400624,120,76,0
1555.709,0.197,121,76,1
1562.22,0.198,122,76,1
1566.926,0.199,123,76,1
1573.4,0.2,124,76,1
1577.649,0.201,125,76,1
1583.478,0.404,126,76,1
1586.242,0.406,127,76,1
1260.642,0.326,86,77,1
1271.0,0.328,87,77,1
1283.04,0.165,88,77,1
1292.974,0.166,89,77,1
1304.7418418,0.0183533,90,77,0
1314.4069512,0.055221599999999996,91,77,0
1325.9054535999999,0.0233051,92,77,0
1335.01,0.17,93,77,1
1346.3667045,0.038457899999999996,94,77,0
1355.4053564,0.032404800000000004,95,77,0
1366.365764,0.0105357,96,77,0
1374.9545598,0.011223,97,77,0
1385.63446,0.01239,98,77,0
1394.1931872,0.0080784,99,77,0
1404.4300056,0.0197532,100,77,0
1412.708214,0.018814599999999997,101,77,0
1422.6069392000002,0.0097734,102,77,0
1430.5740660000001,0.021707999999999998,103,77,0
1440.1308802,0.005249,104,77,0
1447.7908536,0.0209664,105,77,0
1457.0126208000001,0.024668400000000004,106,77,0
1464.4926528,0.0279496,107,77,0
1473.288681,0.027953500000000003,108,77,0
1480.1967978,0.0165168,109,77,0
1488.6451404000002,0.0279378,110,77,0
1495.5120256,0.0094188,111,77,0
1503.6880446,0.0125685,112,77,0
1510.0633229999999,0.0013679999999999999,113,77,0
1518.0898504000002,0.0013179,114,77,0
1524.2879808,0.0013055999999999999,115,77,0
1532.0599778,0.0013317,116,77,0
1538.1267690000002,0.0013386000000000001,117,77,0
1545.3586200000002,0.001326,118,77,0
1551.1731452,0.038416000000000006,119,77,0
1558.0730591,0.020113699999999998,120,77,0
1563.606,0.198,121,77,1
1570.3501134,0.0410537,122,77,0
1575.6,0.2,123,77,1
1581.87,0.201,124,77,1
1586.71,0.202,125,77,1
1592.535,0.406,126,77,1
1595.892,0.408,127,77,1
1600.025,0.41,128,77,1
1270.995,0.33,87,78,1
1283.678,0.332,88,78,1
1293.582,0.334,89,78,1
1305.9684456,0.14994,90,78,0
1315.496,0.169,91,78,1
1327.4002050000001,0.018241,92,78,0
1336.6388907,0.08095139999999999,93,78,0
1348.350312,0.010371599999999998,94,78,0
1357.2517088,0.0634391,95,78,0
1368.7038882,0.010335599999999999,96,78,0
1377.16628,0.018619999999999998,97,78,0
1388.4628384,0.0127072,98,78,0
1396.9706591999998,0.014991899999999999,99,78,0
1407.669034,0.0101282,100,78,0
1416.0109861,0.0079834,101,78,0
1426.244058,0.010044,102,78,0
1434.2670051,0.0136836,103,78,0
1444.1252462,0.013085800000000002,104,78,0
1451.8013298,0.0142191,105,78,0
1461.4319416,0.0147384,106,78,0
1468.8589115,0.025826,107,78,0
1478.1065484,0.0217434,108,78,0
1484.9987712999998,0.0240669,109,78,0
1494.2057075999999,0.0053016,110,78,0
1500.9254505000001,0.0100926,111,78,0
1509.833879,0.000665,112,78,0
1516.2970289,0.0041256,113,78,0
1524.9585216,0.0025728,114,78,0
1531.2209875,0.001351,115,78,0
1539.5727479999998,0.0005044,116,78,0
1545.677835,0.000507,117,78,0
1553.5998212000002,0.0005095999999999999,118,78,0
1559.4463658,0.0005319000000000001,119,78,0
1567.0019376,0.0020988,120,78,0
1572.5579189,0.0021690999999999998,121,78,0
1579.83972,0.02012,122,78,0
1585.0525737,0.050109299999999996,123,78,0
1592.0753018,0.025149,124,78,0
1597.001,0.203,125,78,1
1603.236,0.204,126,78,1
1606.38,0.205,127,78,1
1610.92,0.206,128,78,1
1613.979,0.414,129,78,1
1618.24,0.416,130,78,1
1291.584,0.336,89,79,1
1304.004,0.338,90,79,1
1314.1,0.17,91,79,1
1325.9522799,0.020708099999999997,92,79,0
1335.7792963999998,0.056158,93,79,0
1347.3646204000001,0.0227841,94,79,0
1356.678,0.174,95,79,1
1368.0789324999998,0.03857,96,79,0
1377.2675312000001,0.033176000000000004,97,79,0
1388.3636271,0.0099651,98,79,0
1397.1922388,0.010252800000000001,99,79,0
1407.9490945999999,0.0116887,100,79,0
1416.657492,0.004752,101,79,0
1426.9742979,0.019982399999999997,102,79,0
1435.4784444,0.018764199999999998,103,79,0
1445.4372852000001,0.0094245,104,79,0
1453.6358248000001,0.0222824,105,79,0
1463.2465849999999,0.0026084999999999997,106,79,0
1471.1746074,0.0209622,107,79,0
1480.5598401000002,0.0224961,108,79,0
1487.9736956,0.0027072,109,79,0
1497.2556564,0.020090700000000003,110,79,0
1504.5785549999998,0.0034390000000000007,111,79,0
1513.6142429,0.0049278,112,79,0
1520.6598336,0.0158208,113,79,0
1529.3638064,0.008665700000000002,114,79,0
1536.2422336000002,0.0021146,115,79,0
1544.6686710000001,0.0011114999999999999,116,79,0
1551.3116388,0.0029596,117,79,0
1559.3839956,0.0005516,118,79,0
1565.896365,0.0005346000000000001,119,79,0
1573.4806421,0.0005373,120,79,0
1579.6983,0.026719999999999997,121,79,0
1586.9302152,0.003216,122,79,0
1592.9538200000002,0.0232906,123,79,0
1599.815595,0.0030856,124,79,0
1605.072,0.204,125,79,1
1611.3,0.205,126,79,1
1615.04,0.206,127,79,1
1619.568,0.207,128,79,1
1623.024,0.208,129,79,1
1627.274,0.418,130,79,1
1630.44,0.42,131,79,1
1304.07,0.34,90,80,1
1314.306,0.342,91,80,1
1326.7403007999999,0.15007,92,80,0
1336.425,0.173,93,80,1
1348.4626074,0.019209599999999997,94,80,0
1357.862345,0.0810775,95,80,0
1369.7488640000001,0.011123200000000001,96,80,0
1378.8113618999998,0.0847299,97,80,0
1390.4222046,0.0107512,98,80,0
1399.1110949,0.028120899999999997,99,80,0
1410.499998,0.012636,100,80,0
1418.9819352,0.015385000000000001,101,80,0
1429.9690131999998,0.009791600000000001,102,80,0
1438.2680955,0.0070821,103,80,0
1448.8795536,0.0095312,104,80,0
1456.7897335,0.0136345,105,80,0
1467.216453,0.0116436,106,80,0
1474.8672235000001,0.012865600000000001,107,80,0
1485.018392,0.006786800000000001,108,80,0
1492.5177288000002,0.0315441,109,80,0
1502.3333059999998,0.015902999999999997,110,80,0
1509.6258381999999,0.0222897,111,80,0
1519.1167872,0.0155328,112,80,0
1526.238789,0.0154979,113,80,0
1535.4318956,0.0028906,114,80,0
1542.3326100000002,0.0231465,115,80,0
1551.21652,0.00294,116,80,0
1558.0021193999999,0.0032110999999999997,117,80,0
1566.4875336,0.00045539999999999996,118,80,0
1573.1506006,0.0005373,119,80,0
1581.1791199999998,0.00054,120,80,0
1587.4097007,0.0007236,121,80,0
1595.163801,0.000707,122,80,0
1601.1590084,0.001624,123,80,0
1608.651282,0.00051,124,80,0
1614.3201625000002,0.003649,125,80,0
1621.0494938000002,0.020435199999999997,126,80,0
1624.6625184,0.029807999999999998,127,80,0
1629.5118111999998,0.030742399999999996,128,80,0
1632.917,0.209,129,80,1
1637.79,0.21,130,80,1
1640.947,0.211,131,80,1
1645.544,0.212,132,80,1
1648.407,0.213,133,80,1
1652.936,0.428,134,80,1
1655.715,0.43,135,80,1
1659.96,0.432,136,80,1
1356.5971408,0.0830544,95,81,0
1368.5932934999998,0.0216294,96,81,0
1377.898,0.178,97,81,1
1389.6654618,0.0386461,98,81,0
1398.8575799999999,0.069912,99,81,0
1410.3372123,0.009104300000000001,100,81,0
1418.9369922,0.0119756,101,81,0
1430.2683603,0.009333000000000001,102,81,0
1438.6357768,0.010009599999999999,103,81,0
1449.581486,0.020683,104,81,0
1457.7779945999998,0.0207576,105,81,0
1468.410955,0.008040999999999998,106,81,0
1476.3740956000001,0.029910799999999998,107,81,0
1486.7251056000002,0.0083727,108,81,0
1494.546555,0.007258,109,81,0
1504.5345995,0.0073535,110,81,0
1512.1952064,0.03168,111,81,0
1521.8714885,0.006716399999999999,112,81,0
1529.4030934,0.013967999999999998,113,81,0
1538.6922135,0.011134499999999999,114,81,0
1546.1048400000002,0.0121128,115,81,0
1555.0337825,0.0135733,116,81,0
1562.2796177999999,0.0075438,117,81,0
1570.8815826999999,0.0279396,118,81,0
1577.94074,0.0057599999999999995,119,81,0
1586.1456117,0.0141906,120,81,0
1593.0165611999998,0.0018382000000000001,121,81,0
1600.8687590000002,0.0011774,122,81,0
1607.5248551999998,0.0011628,123,81,0
1615.0708929999998,0.00123,124,81,0
1621.5747113999998,0.0012771999999999998,125,81,0
1628.4271653,0.0054440999999999995,126,81,0
1632.214168,0.0018512,127,81,0
1637.1801610999999,0.0061028,128,81,0
1640.85369,0.011613,129,81,0
1645.7560065000002,0.041925699999999996,130,81,0
1649.36,0.212,131,81,1
1654.0368243,0.0270084,132,81,0
1657.43,0.214,133,81,1
1661.95,0.215,134,81,1
1665.144,0.216,135,81,1
1669.381,0.434,136,81,1
1672.496,0.436,137,81,1
1368.9687901999998,0.023175600000000005,96,82,0
1378.5618769999999,0.0812302,97,82,0
1390.625874,0.012402000000000002,98,82,0
1399.8667423999998,0.08503379999999999,99,82,0
1411.6519872000001,0.0120848,100,82,0
1420.478757,0.0289872,101,82,0
1432.0216576,0.0128064,102,82,0
1440.582605,0.016169,103,82,0
1451.793612,0.0110112,104,82,0
1460.170987,0.0050864,105,82,0
1471.0663668,0.0101332,106,82,0
1479.1706811,0.014061599999999999,107,82,0
1489.814586,0.012521000000000001,108,82,0
1497.7605362,0.0066086,109,82,0
1508.0924544,0.0057216,110,82,0
1515.8411842,0.0102869,111,82,0
1525.8911114,0.0174406,112,82,0
1533.4926165,0.0050895,113,82,0
1543.1741304000002,0.0077028,114,82,0
1550.6425934,0.0048068,115,82,0
1560.035961,0.0087516,116,82,0
1567.2715834,0.0068257,117,82,0
1576.36202,0.01,118,82,0
1583.4535182,0.013748400000000001,119,82,0
1592.1944009999997,0.0037976,120,82,0
1599.111591,0.006556900000000001,121,82,0
1607.5062504,0.0011424,122,82,0
1614.2379165,0.001148,123,82,0
1622.324572,0.0011535999999999999,124,82,0
1629.0623448000001,0.0011384999999999998,125,82,0
1636.4302240000002,0.0011439999999999998,126,82,0
1640.3675992,0.0017555999999999997,127,82,0
1645.552776,0.001449,128,82,0
1649.3886668999999,0.0022576999999999996,129,82,0
1654.5159036,0.0018443999999999997,130,82,0
1658.2418916,0.006943799999999999,131,82,0
1663.2926369999998,0.0019687999999999997,132,82,0
1666.8386914999999,0.052675,133,82,0
1671.84,0.216,134,82,1
1675.023,0.217,135,82,1
1679.69,0.218,136,82,1
1682.796,0.438,137,82,1
1687.4,0.44,138,82,1
1419.008,0.184,101,83,1
1430.42,0.0,102,83,1
1439.475855,0.0169446,103,83,0
1450.7849521,0.0100045,104,83,0
1459.6677952,0.011186,105,83,0
1470.6089811,0.0208467,106,83,0
1479.211541,0.020975999999999998,107,83,0
1489.9263082999998,0.007487199999999999,108,83,0
1498.2928127999999,0.0301056,109,83,0
1508.7141574,0.0075849,110,83,0
1516.9239269999998,0.0052574,111,83,0
1526.9977904999998,0.005284499999999999,112,83,0
1535.0525764,0.0244216,113,83,0
1544.8020556000001,0.0083331,114,83,0
1552.5600353999998,0.0275616,115,83,0
1562.0551168,0.0106067,116,83,0
1569.69938,0.022699999999999998,117,83,0
1578.8291313,0.0121806,118,83,0
1586.2223114,0.0139986,119,83,0
1595.0676686,0.0127687,120,83,0
1602.2600028,0.009179999999999999,121,83,0
1610.750969,0.0048175,122,83,0
1617.7849294,0.0076426,123,83,0
1625.8825970999999,0.0024011999999999996,124,83,0
1632.7695072,0.0023088,125,83,0
1640.2292621,0.0013585000000000001,126,83,0
1644.833904,0.001365,127,83,0
1649.9724195000001,0.0054438,128,83,0
1654.302568,0.0018443999999999997,129,83,0
1659.4876221,0.0050907,130,83,0
1663.528037,0.011213599999999999,131,83,0
1668.7693055,0.005633,132,83,0
1672.5959136000001,0.0111888,133,83,0
1677.8112547,0.0177072,134,83,0
1681.3965040000003,0.027010199999999998,135,83,0
1686.3,0.219,136,83,1
1689.82,0.22,137,83,1
1694.628,0.221,138,83,1
1697.856,0.222,139,83,1
1702.828,0.446,140,83,1
1705.984,0.448,141,83,1
1431.4464768,0.0182838,102,84,0
1440.7955243,0.032631499999999994,103,84,0
1452.2350272,0.019965600000000003,104,84,0
1461.1839668999999,0.0220563,105,84,0
1472.395994,0.013167,106,84,0
1480.9733360999999,0.007105199999999999,107,84,0
1492.0424064,0.010636799999999998,108,84,0
1500.372543,0.014532900000000001,109,84,0
1511.1231718000001,0.0129204,110,84,0
1519.3065225,0.006045,111,84,0
1529.729922,0.00539,112,84,0
1537.7255792,0.0098697,113,84,0
1547.8770977999998,0.017424,114,84,0
1555.7139818,0.0054327,115,84,0
1565.4881400000002,0.007580000000000001,116,84,0
1573.1389419,0.0049446,117,84,0
1582.6306706,0.008665800000000001,118,84,0
1590.0712296,0.0046486999999999995,119,84,0
1599.1727892,0.0100776,120,84,0
1606.4244440000002,0.0100655,121,84,0
1615.1630438000002,0.004017000000000001,122,84,0
1622.1913938,0.0066654,123,84,0
1630.5862144,0.0016640000000000001,124,84,0
1637.5543338,0.0017765,125,84,0
1645.212702,0.001155,126,84,0
1649.7634661999998,0.001266,127,84,0
1655.7716856,0.0011448,128,84,0
1660.127112,0.0030459000000000003,129,84,0
1666.0148881999999,0.0014551999999999998,130,84,0
1670.158012,0.0021285,131,84,0
1675.9052279999999,0.0018143999999999999,132,84,0
1679.8754238,0.0065534,133,84,0
1685.47354,0.0019619999999999998,134,84,0
1689.2201459999999,0.0158337,135,84,0
1694.709368,0.017688,136,84,0
1698.2703893999999,0.0195585,137,84,0
1703.6291987999998,0.0400488,138,84,0
1707.065,0.223,139,84,1
1712.256,0.224,140,84,1
1715.85,0.225,141,84,1
1720.764,0.452,142,84,1
1724.292,0.454,143,84,1
1471.2583503,0.0161013,106,85,0
1480.2678336,0.027878399999999998,107,85,0
1491.3322107000001,0.0216353,108,85,0
1500.0526976,0.0234934,109,85,0
1510.877823,0.0095745,110,85,0
1519.3920196,0.0302428,111,85,0
1529.9054277999999,0.007978500000000001,112,85,0
1538.3302308,0.0049104000000000005,113,85,0
1548.5161717,0.0053929,114,85,0
1556.7520200000001,0.024460000000000003,115,85,0
1566.6248735999998,0.008180699999999999,116,85,0
1574.5018673999998,0.0275932,117,85,0
1584.1406861,0.010616899999999999,118,85,0
1591.9246488,0.0226644,119,85,0
1601.105227,0.012054,120,85,0
1608.6314224,0.013534199999999998,121,85,0
1617.4908171,0.0123993,122,85,0
1624.8045632,0.0089232,123,85,0
1633.2897515,0.0047443,124,85,0
1640.449398,0.007686,125,85,0
1648.1957995,0.0027219,126,85,0
1653.24808,0.0023956,127,85,0
1659.2707668,0.004899,128,85,0
1664.1417248,0.003980399999999999,129,85,0
1670.0904804999998,0.006622,130,85,0
1674.6485184000003,0.0035856,131,85,0
1680.5819324,0.004991,132,85,0
1684.947615,0.0115104,133,85,0
1690.723143,0.0032412,134,85,0
1694.814726,0.01397,135,85,0
1700.4790634,0.013967200000000003,136,85,0
1704.3800916000002,0.015828599999999998,137,85,0
1709.9764211,0.0139821,138,85,0
1713.7647296,0.0223552,139,85,0
1719.225,0.225,140,85,1
1723.024,0.226,141,85,1
1728.151,0.227,142,85,1
1731.888,0.456,143,85,1
1736.965,0.458,144,85,1
1481.439629,0.025109299999999998,107,86,0
1492.8292434,0.0166646,108,86,0
1501.5748995000001,0.0516945,109,86,0
1512.721336,0.0140532,110,86,0
1521.257443,0.0161934,111,86,0
1532.069451,0.0134244,112,86,0
1540.4703032,0.007303300000000001,113,86,0
1550.9822199999999,0.0058000000000000005,114,86,0
1559.1604974,0.0101304,115,86,0
1569.3989636000001,0.017513400000000002,116,86,0
1577.3797711,0.005805800000000001,117,86,0
1587.2371572,0.0074459999999999995,118,86,0
1595.048133,0.005084,119,86,0
1604.5425902,0.0085902,120,86,0
1612.1157309,0.0047403,121,86,0
1621.2077023999998,0.010171199999999998,122,86,0
1628.5646795,0.0099693,123,86,0
1637.2997129999999,0.004557,124,86,0
1644.5215932,0.006815300000000001,125,86,0
1652.4968156,0.0031164,126,86,0
1657.6048512,0.0033654,127,86,0
1664.2998922,0.0091806,128,86,0
1669.2205259999998,0.0060845,129,86,0
1675.8695448,0.005767200000000001,130,86,0
1680.5356029,0.0041881,131,86,0
1687.0480885999998,0.0023108,132,86,0
1691.5074696,0.0021024,133,86,0
1697.796144,0.001804,134,86,0
1702.0080961,0.0057239,135,86,0
1708.1788001999998,0.0019536,136,86,0
1712.232356,0.0078273,137,86,0
1718.2483136,0.009811199999999999,138,86,0
1722.2305725,0.011137500000000002,139,86,0
1728.0888407999998,0.0104864,140,86,0
1732.0215316000001,0.0140967,141,86,0
1737.7352196,0.017669999999999998,142,86,0
1741.6875983,0.0130301,143,86,0
1746.85,0.23,144,86,1
1750.749,0.231,145,86,1
1511.7315079999998,0.05644049999999999,110,87,0
1520.4790854,0.031125600000000003,111,87,0
1531.3567201,0.013731000000000002,112,87,0
1540.06584,0.030520000000000002,113,87,0
1550.6821767,0.009085199999999998,114,87,0
1559.240525,0.0060398,115,87,0
1569.5369676,0.0062321,116,87,0
1577.8773924,0.024582,117,87,0
1587.865835,0.007831,118,87,0
1595.8741926,0.02781,119,87,0
1605.5476623,0.0175536,120,87,0
1613.434888,0.011648,121,87,0
1622.6234364999998,0.011495,122,87,0
1630.2561030000002,0.013419,123,87,0
1639.1242343,0.0119848,124,87,0
1646.571246,0.0087768,125,87,0
1654.6807659,0.0047073,126,87,0
1660.1562102,0.0085172,127,87,0
1666.9510504999998,0.0070735,128,87,0
1672.3694808,0.0041688,129,87,0
1679.0971749999999,0.0065317,130,87,0
1684.4237174,0.004229200000000001,131,87,0
1690.9375221,0.0068766,132,87,0
1696.1434600000002,0.004026,133,87,0
1702.4198411999998,0.0048841,134,87,0
1707.3903228,0.007459199999999999,135,87,0
1713.4574065,0.0019401,136,87,0
1718.162432,0.0111776,137,87,0
1724.16177,0.011969999999999998,138,87,0
1728.5331568,0.006237599999999999,139,87,0
1734.4425774000001,0.005902,140,87,0
1738.8121092000001,0.006726,141,87,0
1744.599402,0.0049922000000000005,142,87,0
1748.852196,0.006532,143,87,0
1754.3297079000001,0.007738500000000001,144,87,0
1758.4087592,0.013966399999999999,145,87,0
1763.6328734,0.019572000000000003,146,87,0
