Z,N,spinAndParity,betaMinus(keV),massExcess(keV),bindingEnergyLDMFit(keV),bindingEnergy(keV),bindingEnergyUncertainty,bindingEnergyLDMFitUncertainty,halflife,A,I,J,parity,S,L,d,P,K,np,nn,T,BEpA,BE,semf,error_semf,dz,error_dz
59,71,(7:8),-4580.0,-71180.0,11.5,8263.8,5,5,1,130,0.09230769230769231,1.0,1.0,-0.5,1.5,-1,4.949999752500013,5.065797019100886,50,82,6.0,8.2638,1074.2939999999999,1075.3143620553697,-1.0203620553697874,529741.8350543849,-528667.5410543849
59,71,(4+:5+),-4580.0,-71180.0,11.5,8263.8,5,5,1,130,0.09230769230769231,1.0,1.0,-0.5,1.5,-1,4.949999752500013,5.065797019100886,50,82,6.0,8.2638,1074.2939999999999,1075.3143620553697,-1.0203620553697874,529741.8350543849,-528667.5410543849
59,71,(2+),-4580.0,-71180.0,11.5,8263.8,5,5,1,130,0.09230769230769231,2.0,1.0,-0.5,2.5,-1,4.949999752500013,5.065797019100886,50,82,6.0,8.2638,1074.2939999999999,1075.3143620553697,-1.0203620553697874,529741.8350543849,-528667.5410543849
59,78,5/2+,-3618.0,-83202.0,4.63,8341.71,6,6,1,137,0.1386861313868613,2.5,1.0,0.5,2.0,0,2.769230556213034,5.155136735475772,50,82,9.5,8.341709999999999,1142.8142699999999,1143.1806945505905,-0.3664245505906365,608708.7313353351,-607565.9170653351
59,77,2+,-2141.0,-81340.0,6.06,8330.01,8,8,1,136,0.1323529411764706,2.0,1.0,-0.5,2.5,-1,3.214285484693894,5.14256318131647,50,82,9.0,8.33001,1132.8813599999999,1133.4246002583047,-0.543240258304877,596560.5207345261,-595427.6393745261
59,79,1+,-1112.0,-83129.0,0.2,8339.22,7,7,1,138,0.14492753623188406,1.0,1.0,-0.5,1.5,-1,2.2499998125000156,5.167649252363622,50,82,10.0,8.33922,1150.81236,1150.6295525126243,0.18280748737561225,621155.4138498587,-620004.6014898587
59,79,7-,-1112.0,-82765.0,0.2,8339.22,7,7,1,138,0.14492753623188406,7.0,-1.0,-0.5,7.5,-1,2.2499998125000156,5.167649252363622,50,82,10.0,8.33922,1150.81236,1150.6295525126243,0.18280748737561225,621155.4138498587,-620004.6014898587
60,100,0+,6170.0,-46720.0,0.8,8070.0,3,3,1,160,0.25,0.0,1.0,0.0,0.0,1,6.4285711989796,5.428835233189813,50,82,20.0,8.07,1291.2,1292.0259391619234,-0.8259391619233156,965345.0241451765,-964053.8241451766
60,100,0+,6170.0,-46720.0,0.8,8070.0,3,3,1,160,0.25,0.0,1.0,0.0,0.0,1,6.4285711989796,5.428835233189813,50,82,20.0,8.07,1291.2,1292.0259391619234,-0.8259391619233156,965345.0241451765,-964053.8241451766
60,74,0+,-8880.0,-75646.0,9.76,8285.54,9,9,1,134,0.1044776119402985,0.0,1.0,0.0,0.0,1,4.444444197530878,5.117229946912048,50,82,7.0,8.285540000000001,1110.2623600000002,1111.1664469531095,-0.9040869531092994,569482.1992025357,-568371.9368425356
60,73,(7/2+),-6920.0,-72330.0,11.1,8262.2,4,4,1,133,0.09774436090225563,3.5,1.0,-0.5,4.0,0,4.736841855955691,5.104468722001463,50,82,6.5,8.2622,1098.8726,1099.9366781243302,-1.0640781243303081,558549.9383030713,-557451.0657030713
60,73,(1/2+),-6920.0,-72200.0,11.1,8262.2,4,4,1,133,0.09774436090225563,0.5,1.0,0.5,0.0,0,4.736841855955691,5.104468722001463,50,82,6.5,8.2622,1098.8726,1099.9366781243302,-1.0640781243303081,558549.9383030713,-557451.0657030713
60,73,(1/2+),-6920.0,-72200.0,11.1,8262.2,4,4,1,133,0.09774436090225563,0.5,1.0,0.5,0.0,0,4.736841855955691,5.104468722001463,50,82,6.5,8.2622,1098.8726,1099.9366781243302,-1.0640781243303081,558549.9383030713,-557451.0657030713
60,72,0+,-9800.0,-71426.0,8.06,8256.81,18,18,1,132,0.09090909090909091,0.0,1.0,0.0,0.0,1,4.999999750000012,5.091643369659488,50,82,6.0,8.25681,1089.8989199999999,1090.4975450529816,-0.598625052981788,547898.2359918638,-546808.3370718638
60,71,(5/2+),-8000.0,-67770.0,7.45,8230.3,21,21,1,131,0.08396946564885496,2.5,1.0,0.5,2.0,0,5.2380949886621435,5.0787530781327,50,82,5.5,8.2303,1078.1693,1078.6723430651318,-0.5030430651318056,537518.7283871059,-536440.5590871059
60,71,(5/2+),-8000.0,-67770.0,7.45,8230.3,21,21,1,131,0.08396946564885496,2.5,1.0,0.5,2.0,0,5.2380949886621435,5.0787530781327,50,82,5.5,8.2303,1078.1693,1078.6723430651318,-0.5030430651318056,537518.7283871059,-536440.5590871059
60,70,0+,-11130.0,-66600.0,1.82,8222.51,22,22,1,130,0.07692307692307693,0.0,1.0,0.0,0.0,1,5.454545206611582,5.065797019100886,50,82,5.0,8.22251,1068.9263,1068.6400701300759,0.2862298699242274,527216.023598978,-526147.0972989779
60,79,3/2+,-4520.0,-82020.0,1.3,8323.66,20,20,1,139,0.1366906474820144,1.5,1.0,-0.5,2.0,0,2.3076921301775286,5.180101467380292,50,82,9.5,8.32366,1156.98874,1156.9582173009376,0.030522699062430547,628458.0118672485,-627301.0231272485
60,79,11/2-,-4520.0,-81790.0,1.3,8323.66,20,20,1,139,0.1366906474820144,5.5,-1.0,0.5,5.0,0,2.3076921301775286,5.180101467380292,50,82,9.5,8.32366,1156.98874,1156.9582173009376,0.030522699062430547,628458.0118672485,-627301.0231272485
60,79,11/2-,-4520.0,-81790.0,1.3,8323.66,20,20,1,139,0.1366906474820144,5.5,-1.0,0.5,5.0,0,2.3076921301775286,5.180101467380292,50,82,9.5,8.32366,1156.98874,1156.9582173009376,0.030522699062430547,628458.0118672485,-627301.0231272485
60,78,0+,-7103.0,-82017.0,3.59,8325.49,8,8,1,138,0.13043478260869565,0.0,1.0,0.0,0.0,1,2.8571426530612394,5.167649252363622,50,82,9.0,8.32549,1148.91762,1149.145641681267,-0.22802168126713696,616073.4995901964,-614924.5819701965
60,77,1/2+,-5511.0,-79584.0,6.56,8309.59,9,9,1,137,0.12408759124087591,0.5,1.0,0.5,0.0,0,3.333333111111126,5.155136735475772,50,82,8.5,8.30959,1138.41383,1139.0300848460517,-0.6162548460517883,603986.2743732258,-602847.8605432258
60,77,11/2-,-5511.0,-79065.0,6.56,8309.59,9,9,1,137,0.12408759124087591,5.5,-1.0,0.5,5.0,0,3.333333111111126,5.155136735475772,50,82,8.5,8.30959,1138.41383,1139.0300848460517,-0.6162548460517883,603986.2743732258,-602847.8605432258
60,76,0+,-8030.0,-79199.0,7.93,8308.51,9,9,1,136,0.11764705882352941,0.0,1.0,0.0,0.0,1,3.7499997656250144,5.14256318131647,50,82,8.0,8.30851,1129.95736,1130.6993134922761,-0.7419534922760249,592196.1840545663,-591066.2266945663
60,75,9/2(-),-6150.0,-76214.0,11.02,8288.15,14,14,1,135,0.1111111111111111,4.5,-1.0,-0.5,5.0,0,4.11764681660901,5.12992784003009,50,82,7.5,8.28815,1118.90025,1120.0389268898534,-1.1386768898535138,580694.818788561,-579575.9185385611
60,75,(1/2+),-6150.0,-76149.0,11.02,8288.15,14,14,1,135,0.1111111111111111,0.5,1.0,0.5,0.0,0,4.11764681660901,5.12992784003009,50,82,7.5,8.28815,1118.90025,1120.0389268898534,-1.1386768898535138,580694.818788561,-579575.9185385611
60,75,(1/2+),-6150.0,-76149.0,11.02,8288.15,14,14,1,135,0.1111111111111111,0.5,1.0,0.5,0.0,0,4.11764681660901,5.12992784003009,50,82,7.5,8.28815,1118.90025,1120.0389268898534,-1.1386768898535138,580694.818788561,-579575.9185385611
60,85,7/2-,-164.0,-81432.0,-0.331,8309.188,9,9,0,145,0.1724137931034483,3.5,-1.0,0.5,3.0,0,2.3076921301775286,5.253587872492901,50,82,12.5,8.309188,1204.8322600000001,1204.805398187522,0.026861812478045977,709103.9126858002,-707899.0804258002
60,84,0+,-2332.0,-83748.0,-4.291,8326.924,9,9,1,144,0.16666666666666666,0.0,1.0,0.0,0.0,1,1.6666665277777895,5.241482788417793,50,82,12.0,8.326924000000002,1199.0770560000003,1198.4191828525604,0.6578731474398865,694841.2222603122,-693642.1452043122
60,83,7/2-,-1042.0,-84002.3,-9.763,8330.489,9,9,0,143,0.16083916083916083,3.5,-1.0,0.5,3.0,0,0.9090908264462886,5.229321531755983,50,82,11.5,8.330489,1191.259927,1189.80424326989,1.4556837301099677,680901.9918458981,-679710.7319188981
60,82,0+,-4809.0,-85950.1,-14.468,8346.031,9,9,0,142,0.15492957746478872,0.0,1.0,0.0,0.0,1,0.0,5.217103446276167,50,82,11.0,8.346031,1185.136402,1182.962750255415,2.173651744585186,667455.2791937622,-666270.1427917622
60,81,3/2+,-3669.0,-84192.0,-9.224,8335.507,23,23,1,141,0.14893617021276595,1.5,1.0,-0.5,2.0,0,0.9090908264462886,5.2048278633942004,50,82,10.5,8.335507,1175.306487,1173.8686668180997,1.4378201819004062,654144.5144483513,-652969.2079613514
60,81,11/2-,-3669.0,-83435.0,-9.224,8335.507,23,23,1,141,0.14893617021276595,5.5,-1.0,0.5,5.0,0,0.9090908264462886,5.2048278633942004,50,82,10.5,8.335507,1175.306487,1173.8686668180997,1.4378201819004062,654144.5144483513,-652969.2079613514
60,81,11/2-,-3669.0,-83435.0,-9.224,8335.507,23,23,1,141,0.14893617021276595,5.5,-1.0,0.5,5.0,0,0.9090908264462886,5.2048278633942004,50,82,10.5,8.335507,1175.306487,1173.8686668180997,1.4378201819004062,654144.5144483513,-652969.2079613514
60,80,0+,-6045.0,-84257.0,-3.954,8337.864,23,23,1,140,0.14285714285714285,0.0,1.0,0.0,0.0,1,1.6666665277777895,5.1924941018511035,50,82,10.0,8.337864,1167.30096,1166.5521046714473,0.748855328552736,641148.2438118433,-639980.9428518433
60,80,7-,-6045.0,-82036.0,-3.954,8337.864,23,23,1,140,0.14285714285714285,7.0,-1.0,0.0,7.0,1,1.6666665277777895,5.1924941018511035,50,82,10.0,8.337864,1167.30096,1166.5521046714473,0.748855328552736,641148.2438118433,-639980.9428518433
60,89,5/2-,1688.9,-74375.5,12.769,8255.444,14,14,1,149,0.19463087248322147,2.5,-1.0,-0.5,3.0,0,4.11764681660901,5.301459192380904,50,82,14.5,8.255443999999999,1230.0611559999998,1232.1554058061638,-2.0942498061640435,769505.5825088067,-768275.5213528067
60,88,0+,-542.0,-77408.1,9.962,8277.178,14,14,0,148,0.1891891891891892,0.0,1.0,0.0,0.0,1,3.7499997656250144,5.289572472694207,50,82,14.0,8.277178,1225.022344,1226.6245986866668,-1.6022546866668108,753894.6692010415,-752669.6468570414
60,87,5/2-,895.2,-78146.8,7.59,8283.604,9,9,1,147,0.1836734693877551,2.5,-1.0,-0.5,3.0,0,3.333333111111126,5.277632087904077,50,82,13.5,8.283603999999999,1217.689788,1218.9103849015728,-1.2205969015728897,738625.9769204522,-737408.2871324522
60,86,0+,-1472.0,-80925.9,3.566,8304.093,9,9,0,146,0.1780821917808219,0.0,1.0,0.0,0.0,1,2.8571426530612394,5.265637428171437,50,82,13.0,8.304093,1212.397578,1212.9607305610111,-0.5631525610110657,723698.5672083537,-722486.1696303537
60,96,0+,3964.7,-60202.1,1.894,8156.327,8,8,1,156,0.23076923076923078,0.0,1.0,0.0,0.0,1,5.833333090277788,5.383212612087283,50,82,18.0,8.156327000000001,1272.3870120000001,1273.1806908904134,-0.7936788904132754,888831.4609741938,-887559.0739621938
60,94,0+,2687.0,-65579.6,4.35,8192.349,7,7,1,154,0.22077922077922077,0.0,1.0,0.0,0.0,1,5.454545206611582,5.3601084109653625,50,82,17.0,8.192349,1261.621746,1262.693226407922,-1.0714804079220812,852896.2667241329,-851634.6449781329
60,93,(3/2)-,3318.0,-67330.0,3.436,8204.583,18,18,1,153,0.21568627450980393,1.5,-1.0,0.5,1.0,0,5.2380949886621435,5.348481241239363,50,82,16.5,8.204583000000001,1255.3011990000002,1256.2009079449867,-0.8997089449865143,835490.3959514232,-834235.0947524232
60,92,0+,1105.0,-70150.0,7.25,8224.01,16,16,1,152,0.21052631578947367,0.0,1.0,0.0,0.0,1,4.999999750000012,5.336803297443889,50,82,16.0,8.22401,1250.04952,1251.4583399165713,-1.4088199165712467,818454.7761398514,-817204.7266198514
60,91,3/2+,2443.0,-70943.2,10.079,8230.274,8,8,1,151,0.2052980132450331,1.5,1.0,-0.5,2.0,0,4.736841855955691,5.325074021614986,50,82,15.5,8.230274,1242.771374,1244.5747479390095,-1.8033739390095889,801780.8073906666,-800538.0360166666
60,90,0+,-83.0,-73680.0,11.952,8249.579,8,8,1,150,0.2,0.0,1.0,0.0,0.0,1,4.444444197530878,5.313292845913055,50,82,15.0,8.249578999999999,1237.4368499999998,1239.446011009722,-2.00916100972222,785467.2679300292,-784229.8310800291
60,98,0+,5271.0,-53835.1,1.197,8114.953,8,8,1,158,0.24050632911392406,0.0,1.0,0.0,0.0,1,6.153845917159773,5.406120175750225,50,82,19.0,8.114953,1282.162574,1282.9492355672521,-0.7866615672521675,926300.7178481016,-925018.5552741017
60,69,(5/2+),-9200.0,-62370.0,0.0,8191.0,20,AP,1,129,0.06976744186046512,2.5,1.0,0.5,2.0,0,5.652173667296797,5.05277434720856,50,82,4.5,8.191,1056.6390000000001,1056.191769357714,0.44723064228605836,515456.3192627692,-514399.68026276916
60,69,(5/2+),-9200.0,-62370.0,0.0,8191.0,20,AP,1,129,0.06976744186046512,2.5,1.0,0.5,2.0,0,5.652173667296797,5.05277434720856,50,82,4.5,8.191,1056.6390000000001,1056.191769357714,0.44723064228605836,515456.3192627692,-514399.68026276916
60,69,(7/2-),-9200.0,-62370.0,0.0,8191.0,20,AP,1,129,0.06976744186046512,3.5,-1.0,0.5,3.0,0,5.652173667296797,5.05277434720856,50,82,4.5,8.191,1056.6390000000001,1056.191769357714,0.44723064228605836,515456.3192627692,-514399.68026276916
60,69,(1/2+),-9200.0,-62370.0,0.0,8191.0,20,AP,1,129,0.06976744186046512,0.5,1.0,0.5,0.0,0,5.652173667296797,5.05277434720856,50,82,4.5,8.191,1056.6390000000001,1056.191769357714,0.44723064228605836,515456.3192627692,-514399.68026276916
60,69,(1/2+),-9200.0,-62370.0,0.0,8191.0,20,AP,1,129,0.06976744186046512,0.5,1.0,0.5,0.0,0,5.652173667296797,5.05277434720856,50,82,4.5,8.191,1056.6390000000001,1056.191769357714,0.44723064228605836,515456.3192627692,-514399.68026276916
60,68,0+,-12300.0,-60530.0,-4.2,8177.0,20,20,1,128,0.0625,0.0,1.0,0.0,0.0,1,5.833333090277788,5.039684199579492,50,82,4.0,8.177,1046.656,1045.5382067913984,1.1177932086015971,504061.38482732454,-503014.7288273245
60,68,0+,-12300.0,-60530.0,-4.2,8177.0,20,20,1,128,0.0625,0.0,1.0,0.0,0.0,1,5.833333090277788,5.039684199579492,50,82,4.0,8.177,1046.656,1045.5382067913984,1.1177932086015971,504061.38482732454,-503014.7288273245
60,66,0+,-13600.0,-53400.0,-12.8,8122.0,20,20,1,126,0.047619047619047616,0.0,1.0,0.0,0.0,1,6.153845917159773,5.0132979349645845,50,50,3.0,8.122,1023.372,1021.1326022932128,2.2393977067871447,482330.61609360523,-481307.24409360526
60,66,0+,-13600.0,-53400.0,-12.8,8122.0,20,20,1,126,0.047619047619047616,0.0,1.0,0.0,0.0,1,6.153845917159773,5.0132979349645845,50,50,3.0,8.122,1023.372,1021.1326022932128,2.2393977067871447,482330.61609360523,-481307.24409360526
61,69,(4:5:6),-7800.0,-55470.0,-3.8,8131.0,20,20,1,130,0.06153846153846154,1.0,1.0,-0.5,1.5,-1,5.958333085069454,5.065797019100886,50,82,4.0,8.131,1057.03,1056.0463169151967,0.9836830848032605,523653.77855247026,-522596.74855247024
61,69,(4:5:6),-7800.0,-55470.0,-3.8,8131.0,20,20,1,130,0.06153846153846154,1.0,1.0,-0.5,1.5,-1,5.958333085069454,5.065797019100886,50,82,4.0,8.131,1057.03,1056.0463169151967,0.9836830848032605,523653.77855247026,-522596.74855247024
61,68,(5/2-),-10800.0,-53200.0,-9.1,8114.0,20,20,1,129,0.05426356589147287,2.5,-1.0,-0.5,3.0,0,6.15999975360001,5.05277434720856,50,82,3.5,8.114,1046.7060000000001,1044.9897872586885,1.716212741311665,512318.15899864165,-511271.45299864165
61,68,(5/2-),-10800.0,-53200.0,-9.1,8114.0,20,20,1,129,0.05426356589147287,2.5,-1.0,-0.5,3.0,0,6.15999975360001,5.05277434720856,50,82,3.5,8.114,1046.7060000000001,1044.9897872586885,1.716212741311665,512318.15899864165,-511271.45299864165
61,68,(5/2-),-10800.0,-53200.0,-9.1,8114.0,20,20,1,129,0.05426356589147287,2.5,-1.0,-0.5,3.0,0,6.15999975360001,5.05277434720856,50,82,3.5,8.114,1046.7060000000001,1044.9897872586885,1.716212741311665,512318.15899864165,-511271.45299864165
61,67,5:6:7,-9100.0,-48200.0,-12.3,8075.0,20,20,1,128,0.046875,1.0,1.0,-0.5,1.5,-1,6.346153602071015,5.039684199579492,50,82,3.0,8.075,1033.6,1031.4908211812592,2.109178818740702,501335.5548277346,-500301.9548277346
61,67,5:6:7,-9100.0,-48200.0,-12.3,8075.0,20,20,1,128,0.046875,1.0,1.0,-0.5,1.5,-1,6.346153602071015,5.039684199579492,50,82,3.0,8.075,1033.6,1031.4908211812592,2.109178818740702,501335.5548277346,-500301.9548277346
61,67,5:6:7,-9100.0,-48200.0,-12.3,8075.0,20,20,1,128,0.046875,1.0,1.0,-0.5,1.5,-1,6.346153602071015,5.039684199579492,50,82,3.0,8.075,1033.6,1031.4908211812592,2.109178818740702,501335.5548277346,-500301.9548277346
61,75,(5-),-4360.0,-71170.0,10.1,8243.7,5,5,1,136,0.10294117647058823,5.0,-1.0,-0.5,5.5,-1,4.27777754012347,5.14256318131647,50,82,7.0,8.2437,1121.1432,1122.2156722616987,-1.0724722616987492,588544.9598914545,-587423.8166914545
61,75,(2+),-4360.0,-71170.0,10.1,8243.7,5,5,1,136,0.10294117647058823,2.0,1.0,-0.5,2.5,-1,4.27777754012347,5.14256318131647,50,82,7.0,8.2437,1121.1432,1122.2156722616987,-1.0724722616987492,588544.9598914545,-587423.8166914545
61,74,(3/2+:5/2+),-7210.0,-70060.0,10.1,8236.8,6,6,1,135,0.0962962962962963,1.0,1.0,-0.5,1.5,0,4.631578703601121,5.12992784003009,50,82,6.5,8.236799999999999,1111.9679999999998,1112.9606412728854,-0.9926412728855212,577390.7909088504,-576278.8229088504
61,74,(11/2-),-7210.0,-69990.0,10.1,8236.8,6,6,1,135,0.0962962962962963,5.5,-1.0,0.5,5.0,0,4.631578703601121,5.12992784003009,50,82,6.5,8.236799999999999,1111.9679999999998,1112.9606412728854,-0.9926412728855212,577390.7909088504,-576278.8229088504
61,73,(2+),-5390.0,-66760.0,8.4,8213.4,3,3,1,134,0.08955223880597014,2.0,1.0,-0.5,2.5,-1,4.949999752500013,5.117229946912048,50,82,6.0,8.2134,1100.5956,1101.3527141735215,-0.7571141735213587,566516.5340270516,-565415.9384270516
61,73,(5+),-5390.0,-66760.0,8.4,8213.4,3,3,1,134,0.08955223880597014,5.0,1.0,-0.5,5.5,-1,4.949999752500013,5.117229946912048,50,82,6.0,8.2134,1100.5956,1101.3527141735215,-0.7571141735213587,566516.5340270516,-565415.9384270516
61,72,(3/2+),-8200.0,-65410.0,5.9,8204.3,4,4,1,133,0.08270676691729323,1.5,1.0,-0.5,2.0,0,5.2380949886621435,5.104468722001463,50,82,5.5,8.2043,1091.1719,1091.5243180640612,-0.3524180640611121,555922.0084083062,-554830.8365083062
61,72,(11/2-),-8200.0,-65280.0,5.9,8204.3,4,4,1,133,0.08270676691729323,5.5,-1.0,0.5,5.0,0,5.2380949886621435,5.104468722001463,50,82,5.5,8.2043,1091.1719,1091.5243180640612,-0.3524180640611121,555922.0084083062,-554830.8365083062
61,72,(11/2-),-8200.0,-65280.0,5.9,8204.3,4,4,1,133,0.08270676691729323,5.5,-1.0,0.5,5.0,0,5.2380949886621435,5.104468722001463,50,82,5.5,8.2043,1091.1719,1091.5243180640612,-0.3524180640611121,555922.0084083062,-554830.8365083062
61,71,(3+),-6500.0,-61630.0,2.9,8177.0,10,10,1,132,0.07575757575757576,3.0,1.0,-0.5,3.5,-1,5.499999750000011,5.091643369659488,50,82,5.0,8.177,1079.364,1079.3143736116544,0.04962638834558675,545599.2719049352,-544519.9079049353
61,71,(3+),-6500.0,-61630.0,2.9,8177.0,10,10,1,132,0.07575757575757576,3.0,1.0,-0.5,3.5,-1,5.499999750000011,5.091643369659488,50,82,5.0,8.177,1079.364,1079.3143736116544,0.04962638834558675,545599.2719049352,-544519.9079049353
61,70,(11/2-),-9500.0,-59770.0,0.0,8163.0,20,AP,1,131,0.06870229007633588,5.5,-1.0,0.5,5.0,0,5.739130185255209,5.0787530781327,50,82,4.5,8.163,1069.353,1068.8860298685054,0.4669701314946906,535353.1945925293,-534283.8415925293
61,79,1+,-2760.0,-78212.0,2.26,8289.1,17,17,1,140,0.12857142857142856,1.0,1.0,-0.5,1.5,-1,2.3571426887755225,5.1924941018511035,50,82,9.0,8.289100000000001,1160.4740000000002,1160.6172792357563,-0.14327923575615387,636066.5905039563,-634906.1165039563
61,79,8-,-2760.0,-78212.0,2.26,8289.1,17,17,1,140,0.12857142857142856,8.0,-1.0,-0.5,8.5,-1,2.3571426887755225,5.1924941018511035,50,82,9.0,8.289100000000001,1160.4740000000002,1160.6172792357563,-0.14327923575615387,636066.5905039563,-634906.1165039563
61,78,(5/2)+,-5121.0,-77501.0,7.0,8285.55,10,10,1,139,0.1223021582733813,2.5,1.0,0.5,2.0,0,2.933333137777791,5.180101467380292,50,82,8.5,8.285549999999999,1151.6914499999998,1152.4352669421273,-0.7438169421275234,623743.4982140261,-622591.806764026
61,78,(11/2)-,-5121.0,-77312.0,7.0,8285.55,10,10,1,139,0.1223021582733813,5.5,-1.0,0.5,5.0,0,2.933333137777791,5.180101467380292,50,82,8.5,8.285549999999999,1151.6914499999998,1152.4352669421273,-0.7438169421275234,623743.4982140261,-622591.806764026
61,78,(11/2)-,-5121.0,-77312.0,7.0,8285.55,10,10,1,139,0.1223021582733813,5.5,-1.0,0.5,5.0,0,2.933333137777791,5.180101467380292,50,82,8.5,8.285549999999999,1151.6914499999998,1152.4352669421273,-0.7438169421275234,623743.4982140261,-622591.806764026
61,76,11/2-,-6080.0,-74073.0,10.4,8263.65,10,10,1,137,0.10948905109489052,5.5,-1.0,0.5,5.0,0,3.8823527128027813,5.155136735475772,50,82,7.5,8.26365,1132.12005,1133.247725354364,-1.1276753543641007,599986.944728468,-598854.8246784679
61,86,7/2+,224.1,-79042.0,8.209,8284.371,9,9,1,147,0.17006802721088435,3.5,1.0,-0.5,4.0,0,2.933333137777791,5.277632087904077,50,82,12.5,8.284370999999998,1217.8025369999998,1219.0894369355324,-1.286899935532574,730852.5824793567,-729634.7799423566
61,85,3-,1542.0,-79454.0,2.68,8288.66,3,3,1,146,0.1643835616438356,3.0,-1.0,-0.5,3.5,-1,2.3571426887755225,5.265637428171437,50,82,12.0,8.28866,1210.14436,1210.5933530918,-0.4489930918000482,716325.8886126642,-715115.7442526642
61,85,3-,1542.0,-79454.0,2.68,8288.66,3,3,1,146,0.1643835616438356,3.0,-1.0,-0.5,3.5,-1,2.3571426887755225,5.265637428171437,50,82,12.0,8.28866,1210.14436,1210.5933530918,-0.4489930918000482,716325.8886126642,-715115.7442526642
61,84,5/2+,-616.0,-81268.0,-0.186,8302.658,19,19,1,145,0.15862068965517243,2.5,1.0,0.5,2.0,0,1.6923075621301875,5.253587872492901,50,82,11.5,8.302658,1203.8854099999999,1203.8565437285322,0.028866271467677507,702129.7691703596,-700925.8837603596
61,84,5/2+,-616.0,-81268.0,-0.186,8302.658,19,19,1,145,0.15862068965517243,2.5,1.0,0.5,2.0,0,1.6923075621301875,5.253587872492901,50,82,11.5,8.302658,1203.8854099999999,1203.8565437285322,0.028866271467677507,702129.7691703596,-700925.8837603596
61,83,5-,550.0,-81416.0,-7.267,8305.297,20,20,1,144,0.1527777777777778,5.0,-1.0,-0.5,5.5,-1,0.9166665902777842,5.241482788417793,50,82,11.0,8.305297000000001,1195.962768,1194.8948856911209,1.0678823088792342,688256.4814899836,-687060.5187219837
61,82,5/2+,-3444.0,-82961.0,-11.598,8317.734,21,21,1,143,0.14685314685314685,2.5,1.0,0.5,2.0,0,0.0,5.229321531755983,50,82,10.5,8.317734,1189.435962,1187.6966316648866,1.7393303351134364,674873.8829203526,-673684.4469583526
61,81,1+,-2160.0,-81142.0,-8.43,8306.66,17,17,1,142,0.14084507042253522,1.0,1.0,-0.5,1.5,-1,0.9166665902777842,5.217103446276167,50,82,10.0,8.306659999999999,1179.5457199999998,1178.2497525598094,1.2959674401904522,661627.4420515436,-660447.8963315436
61,81,(8)-,-2160.0,-80258.0,-8.43,8306.66,17,17,1,142,0.14084507042253522,8.0,-1.0,-0.5,8.5,-1,0.9166665902777842,5.217103446276167,50,82,10.0,8.306659999999999,1179.5457199999998,1178.2497525598094,1.2959674401904522,661627.4420515436,-660447.8963315436
61,80,5/2+,-4589.0,-80523.0,-0.91,8303.94,10,10,1,141,0.1347517730496454,2.5,1.0,0.5,2.0,0,1.6923075621301875,5.2048278633942004,50,82,9.5,8.30394,1170.85554,1170.5701478752449,0.2853921247551625,648694.277847804,-647523.422307804
61,89,(1-),3454.0,-73597.0,16.68,8243.81,13,13,1,150,0.18666666666666668,1.0,-1.0,-0.5,1.5,-1,4.27777754012347,5.313292845913055,50,82,14.0,8.24381,1236.5715,1239.3021591579238,-2.73065915792381,776450.0804546011,-775213.5089546011
61,88,7/2+,1071.5,-76064.4,15.435,8261.528,15,15,1,149,0.18120805369127516,3.5,1.0,-0.5,4.0,0,3.8823527128027813,5.301459192380904,50,82,13.5,8.261528,1230.967672,1233.4327438422217,-2.4650718422217324,760909.9624992508,-759678.9948272507
61,87,1-,2470.0,-76866.0,10.43,8268.23,4,4,1,148,0.17567567567567569,1.0,-1.0,-0.5,1.5,-1,3.4374997851562634,5.289572472694207,50,82,13.0,8.268229999999999,1223.6980399999998,1225.38363413257,-1.6855941325702588,745711.3686238587,-744487.6705838586
61,87,5-:6-,2470.0,-76728.0,10.43,8268.23,4,4,1,148,0.17567567567567569,-1.0,-1.0,-0.5,-0.5,-1,3.4374997851562634,5.289572472694207,50,82,13.0,8.268229999999999,1223.6980399999998,1225.38363413257,-1.6855941325702588,745711.3686238587,-744487.6705838586
61,87,5-:6-,2470.0,-76728.0,10.43,8268.23,4,4,1,148,0.17567567567567569,-1.0,-1.0,-0.5,-0.5,-1,3.4374997851562634,5.289572472694207,50,82,13.0,8.268229999999999,1223.6980399999998,1225.38363413257,-1.6855941325702588,745711.3686238587,-744487.6705838586
61,96,(5/2-),4381.0,-62297.0,1.83,8164.15,4,4,1,157,0.2229299363057325,2.5,-1.0,-0.5,3.0,0,6.15999975360001,5.394690712109591,50,82,17.5,8.16415,1281.77155,1282.5920979628238,-0.8205479628238663,895245.313619521,-893963.542069521
61,95,4-,5194.0,-64166.8,0.571,8176.726,8,8,1,156,0.21794871794871795,4.0,-1.0,-0.5,4.5,-1,5.958333085069454,5.383212612087283,50,82,17.0,8.176726,1275.569256,1276.1635194720097,-0.594263472009743,877167.3950451042,-875891.8257891042
61,94,5/2-,3251.0,-66940.0,4.91,8195.3,3,3,1,155,0.2129032258064516,2.5,-1.0,-0.5,3.0,0,5.739130185255209,5.371685354944832,50,82,16.5,8.1953,1270.2714999999998,1271.4705350944632,-1.1990350944633974,859467.9151964308,-858197.6436964307
