Z,elem,A,N,Rav,delta_Rav,x,ee,eo,oe,oo,t,h,P,K,S,d,diff
31,Ga,63,32,3.9308,0.0124,1,0.0,0.0,1.0,0.0,15.832896263712227,0.96875,1.71428546938779,3.9790572078963917,0.015873015873015872,0.0,-0.007853580851428621
80,Hg,198,118,5.4463,0.0031,1444,1.0,0.0,0.0,0.0,33.97114044720589,0.6779661016949152,1.5999998400000162,5.828476683251456,0.1919191919191919,1.0,-0.009546063872061694
46,Pd,104,58,4.5078,0.0027,144,1.0,0.0,0.0,0.0,22.115099254715485,0.7931034482758621,2.666666444444463,4.7026693754415145,0.11538461538461539,1.0,-0.008822975758089768
39,Y,97,58,4.358,0.0116,361,0.0,0.0,1.0,0.0,21.111276288848163,0.6724137931034483,4.631578703601121,4.594700892207039,0.1958762886597938,0.0,-0.041398819595491965
9,F,19,10,2.8976,0.0025,1,0.0,0.0,1.0,0.0,7.1203673589019925,0.9,0.6666664444445185,2.668401648721945,0.05263157894736842,0.0,0.04635979056266937
94,Pu,241,147,5.8748,0.0379,2809,0.0,1.0,0.0,0.0,38.726777622501196,0.6394557823129252,7.6363634049586855,6.223084253206058,0.21991701244813278,0.0,-0.04907232212225576
87,Fr,212,125,5.5915,0.0176,1444,0.0,0.0,0.0,1.0,35.55417239989791,0.696,0.8333331944444675,5.96273195774369,0.1792452830188679,-1.0,0.01710800886190622
82,Pb,202,120,5.4705,0.0017,1444,1.0,0.0,0.0,0.0,34.42713741084797,0.6833333333333333,0.0,5.867464308442615,0.18811881188118812,1.0,0.008542656010309457
54,Xe,129,75,4.7775,0.005,441,0.0,1.0,0.0,0.0,25.530528603808893,0.72,2.545454314049608,5.05277434720856,0.16279069767441862,0.0,-0.014191675268730108
65,Tb,148,83,4.9291,0.1507,324,0.0,0.0,0.0,1.0,27.97957694388431,0.7831325301204819,0.9374999414062536,5.289572472694207,0.12162162162162163,-1.0,-0.07974325838346719
31,Ga,64,33,3.939,0.011,4,0.0,0.0,0.0,1.0,15.999999999999998,0.9393939393939394,1.8749997656250295,3.9999999999999996,0.03125,-1.0,-0.008563960930989989
42,Mo,106,64,4.549,0.0058,484,1.0,0.0,0.0,0.0,22.397725109111345,0.65625,5.090908859504142,4.732623491163368,0.20754716981132076,1.0,0.025767870684230587
78,Pt,189,111,5.406,0.0035,1089,0.0,1.0,0.0,0.0,32.93375139020674,0.7027027027027027,3.1578945706371275,5.738793548317167,0.1746031746031746,0.0,-0.013649178392890704
28,Ni,61,33,3.8399,0.0021,25,0.0,1.0,0.0,0.0,15.496010072571343,0.8484848484848485,0.0,3.936497183102173,0.08196721311475409,0.0,0.0209805027816663
58,Ce,138,80,4.8737,0.0018,484,1.0,0.0,0.0,0.0,26.70459879545431,0.725,1.5999998400000162,5.167649252363622,0.15942028985507245,1.0,-0.005747335981089563
39,Y,86,47,4.2513,0.0023,64,0.0,0.0,0.0,1.0,19.483439808463515,0.8297872340425532,2.3571426887755225,4.414004962442103,0.09302325581395349,-1.0,-0.019962116395472407
78,Pt,190,112,5.4108,0.003,1156,1.0,0.0,0.0,0.0,33.0498176243004,0.6964285714285714,3.1111109382716142,5.748897078944831,0.17894736842105263,1.0,-0.013657673993083819
72,Hf,180,108,5.347,0.0032,1296,1.0,0.0,0.0,0.0,31.879757075478327,0.6666666666666666,6.4285711989796,5.64621617328617,0.2,1.0,-0.03550399454692066
18,Ar,46,28,3.4377,0.0044,100,1.0,0.0,0.0,0.0,12.838232045991905,0.6428571428571429,0.0,3.583047871015946,0.21739130434782608,1.0,0.014329221680851933
63,Eu,156,93,5.1264,0.0071,900,0.0,0.0,0.0,1.0,28.978978026935593,0.6774193548387096,5.958333085069454,5.383212612087283,0.19230769230769232,-1.0,-0.011933713822321224
42,Mo,102,60,4.4914,0.0038,324,1.0,0.0,0.0,0.0,21.830655745813875,0.7,4.444444197530878,4.672328728355259,0.17647058823529413,1.0,0.01305449972717998
48,Cd,116,68,4.6203,0.0059,400,1.0,0.0,0.0,0.0,23.785118866310174,0.7058823529411765,1.7499998906250067,4.876998961073313,0.1724137931034483,1.0,0.010573608313717564
71,Lu,166,95,5.2972,0.0305,576,0.0,0.0,0.0,1.0,30.20452836208127,0.7473684210526316,5.958333085069454,5.4958646600950125,0.14457831325301204,-1.0,0.02069683995789351
32,Ge,72,40,4.0576,0.0013,64,1.0,0.0,0.0,0.0,17.306994843688898,0.8,2.8571426530612394,4.160167646103808,0.1111111111111111,1.0,0.013789164737900705
80,Hg,192,112,5.4232,0.0035,1024,1.0,0.0,0.0,0.0,33.28134116883046,0.7142857142857143,1.7499998906250067,5.768998281229633,0.16666666666666666,1.0,-0.0022723170193170716
66,Dy,164,98,5.2218,0.0106,1024,1.0,0.0,0.0,0.0,29.96143191950181,0.673469387755102,7.999999750000009,5.473703674798427,0.1951219512195122,1.0,-0.039198900725654795
84,Po,205,121,5.5389,0.0189,1369,0.0,1.0,0.0,0.0,34.76716195915227,0.6942148760330579,1.428571224489825,5.896368539970366,0.18048780487804877,0.0,0.014520781220320522
50,Sn,131,81,4.7078,0.0073,961,0.0,1.0,0.0,0.0,25.79373282864238,0.6172839506172839,0.0,5.0787530781327,0.2366412213740458,0.0,0.005137670564071328
42,Mo,94,52,4.3529,0.0013,100,1.0,0.0,0.0,0.0,20.673717099616514,0.8076923076923077,1.5999998400000162,4.546835943776344,0.10638297872340426,1.0,-0.01145182376684506
18,Ar,34,16,3.3654,0.004,4,1.0,0.0,0.0,0.0,10.49508462297634,1.125,1.3333331111111482,3.239611801277483,-0.058823529411764705,1.0,-0.0008741988213505358
50,Sn,111,61,4.5836,0.0024,121,0.0,1.0,0.0,0.0,23.09663188088886,0.819672131147541,0.0,4.805895533705332,0.0990990990990991,0.0,0.011572549095346218
37,Rb,90,53,4.2554,0.0102,256,0.0,0.0,0.0,1.0,20.08298850246508,0.6981132075471698,2.2499998125000156,4.481404746557164,0.17777777777777778,-1.0,-0.008153578864550148
96,Cm,248,152,5.8687,0.0193,3136,1.0,0.0,0.0,0.0,39.47308961287589,0.631578947368421,9.099999772500006,6.2827613047827855,0.22580645161290322,1.0,-0.1373270667975488
84,Po,204,120,5.5378,0.0189,1296,1.0,0.0,0.0,0.0,34.65400589606056,0.7,1.4999998125000236,5.886765316883336,0.17647058823529413,1.0,0.017396128779456177
74,W,182,108,5.3559,0.0017,1156,1.0,0.0,0.0,0.0,32.11546826178415,0.6851851851851852,5.538461325443795,5.667051108097064,0.18681318681318682,1.0,-0.0370370482085276
41,Nb,101,60,4.4861,0.0203,361,0.0,0.0,1.0,0.0,21.68773755577532,0.6833333333333333,4.736841855955691,4.657009507803835,0.18811881188118812,0.0,0.02376356434755067
56,Ba,123,67,4.8135,0.0055,121,0.0,1.0,0.0,0.0,24.732617117726065,0.835820895522388,4.285714081632663,4.97318983326859,0.08943089430894309,0.0,0.002366358593797635
84,Po,201,117,5.519,0.0189,1089,0.0,1.0,0.0,0.0,34.3134225418098,0.717948717948718,1.6363634876033195,5.857766002650652,0.16417910447761194,0.0,0.012109263251849356
48,Cd,102,54,4.481,0.0122,36,1.0,0.0,0.0,0.0,21.830655745813875,0.8888888888888888,1.3333331111111482,4.672328728355259,0.058823529411764705,1.0,-0.02940701644533572
49,In,123,74,4.6594,0.0056,625,0.0,0.0,1.0,0.0,24.732617117726065,0.6621621621621622,0.8888887901234679,4.97318983326859,0.2032520325203252,0.0,0.005674996439564595
88,Ra,222,134,5.6874,0.0239,2116,1.0,0.0,0.0,0.0,36.66361774464523,0.6567164179104478,3.428571183673487,6.055048946511104,0.2072072072072072,1.0,-0.002378749584348583
34,Se,74,40,4.07,0.02,36,1.0,0.0,0.0,0.0,17.626028979376553,0.85,3.7499997656250144,4.198336453808407,0.08108108108108109,1.0,-0.04630736020914661
30,Zn,70,40,3.9845,0.0019,100,1.0,0.0,0.0,0.0,16.984992522418104,0.75,1.6666665277777895,4.121285299808556,0.14285714285714285,1.0,0.021252861171920046
83,Bi,212,129,5.5489,0.0901,2116,0.0,0.0,0.0,1.0,35.55417239989791,0.6434108527131783,0.7499998125000469,5.96273195774369,0.2169811320754717,-1.0,0.008630766685425506
18,Ar,38,20,3.4028,0.0019,4,1.0,0.0,0.0,0.0,11.302878635921052,0.9,0.0,3.361975406798963,0.05263157894736842,1.0,0.042693357116001085
50,Sn,115,65,4.6148,0.0019,225,0.0,1.0,0.0,0.0,23.648225622144295,0.7692307692307693,0.0,4.862944131094279,0.13043478260869565,0.0,0.01798799192967948
88,Ra,213,125,5.602,0.0177,1369,0.0,1.0,0.0,0.0,35.665890259784945,0.704,0.857142734693895,5.972092619826399,0.17370892018779344,0.0,0.013720149118816138
31,Ga,82,51,4.0671,0.0108,400,0.0,0.0,0.0,1.0,18.874519380186243,0.6078431372549019,0.7499998125000469,4.344481485768611,0.24390243902439024,-1.0,0.004305467508967098
57,La,138,81,4.8473,0.0051,576,0.0,0.0,0.0,1.0,26.70459879545431,0.7037037037037037,0.8749998906250137,5.167649252363622,0.17391304347826086,-1.0,-0.0056079255492775815
54,Xe,133,79,4.7831,0.0048,625,0.0,1.0,0.0,0.0,26.055600933891245,0.6835443037974683,1.71428546938779,5.104468722001463,0.18796992481203006,0.0,-0.01831775141733427
71,Lu,179,108,5.3917,0.0307,1369,0.0,0.0,1.0,0.0,31.7615743032901,0.6574074074074074,6.827585971462552,5.635740794544236,0.20670391061452514,0.0,0.015286270328948248
48,Cd,118,70,4.6246,0.006,484,1.0,0.0,0.0,0.0,24.057731387639894,0.6857142857142857,1.7142855918367434,4.904868131524016,0.1864406779661017,1.0,0.001714774073766634
11,Na,29,18,3.0922,0.0723,49,0.0,0.0,1.0,0.0,9.43913067739236,0.6111111111111112,1.199999760000048,3.072316825685847,0.2413793103448276,0.0,0.05065066852675448
88,Ra,214,126,5.6079,0.0177,1444,1.0,0.0,0.0,0.0,35.77743342332243,0.6984126984126984,0.0,5.981424029720885,0.17757009345794392,1.0,0.03180110703289074
79,Au,191,112,5.4147,0.0046,1089,0.0,0.0,1.0,0.0,33.16568041084109,0.7053571428571429,2.4705880899654065,5.758965220492401,0.17277486910994763,0.0,-0.011024690683983707
80,Hg,188,108,5.4085,0.004,784,1.0,0.0,0.0,0.0,32.817480272024206,0.7407407407407407,1.7999999100000044,5.728654315982437,0.14893617021276595,1.0,0.004159299647889192
54,Xe,142,88,4.8841,0.0169,1156,1.0,0.0,0.0,0.0,27.218168369146653,0.6136363636363636,2.399999760000024,5.217103446276167,0.23943661971830985,1.0,0.007042713724180416
64,Gd,146,82,4.9801,0.014,324,1.0,0.0,0.0,0.0,27.7269375249599,0.7804878048780488,0.0,5.265637428171437,0.1232876712328767,1.0,0.012546816235660785
80,Hg,202,122,5.4648,0.0033,1764,1.0,0.0,0.0,0.0,34.42713741084797,0.6557377049180327,1.3333331111111482,5.867464308442615,0.2079207920792079,1.0,-0.007875119684211285
15,P,31,16,3.1889,0.0019,1,0.0,0.0,1.0,0.0,9.868272403218972,0.9375,2.2222219753086696,3.1413806523913927,0.03225806451612903,0.0,-0.04928914830708697
36,Kr,91,55,4.2543,0.0081,361,0.0,1.0,0.0,0.0,20.231477245126285,0.6545454545454545,3.076922840236705,4.497941445275415,0.2087912087912088,0.0,-0.018033854844452968
40,Zr,88,48,4.2787,0.0025,64,1.0,0.0,0.0,0.0,19.7843497729948,0.8333333333333334,1.6666665277777895,4.4479601811386305,0.09090909090909091,1.0,-0.011429527995232114
82,Pb,190,108,5.4222,0.0023,676,1.0,0.0,0.0,0.0,33.0498176243004,0.7592592592592593,0.0,5.748897078944831,0.1368421052631579,1.0,0.024205315420332774
79,Au,196,117,5.4332,0.0039,1444,0.0,0.0,0.0,1.0,33.74199169845321,0.6752136752136753,2.2499998125000156,5.808785733563703,0.19387755102040816,-1.0,-0.016368061076088125
77,Ir,185,108,5.3854,0.1061,961,0.0,0.0,1.0,0.0,32.46742297798574,0.7129629629629629,3.9130433081285516,5.698019215305065,0.16756756756756758,0.0,-0.017744320098231903
82,Pb,189,107,5.4177,0.0024,625,0.0,1.0,0.0,0.0,32.93375139020674,0.7663551401869159,0.0,5.738793548317167,0.13227513227513227,0.0,0.02496215698919446
34,Se,82,48,4.14,0.0019,196,1.0,0.0,0.0,0.0,18.874519380186243,0.7083333333333334,1.4999998125000236,4.344481485768611,0.17073170731707318,1.0,0.0066848510751302825
45,Rh,103,58,4.4945,0.0023,169,0.0,0.0,1.0,0.0,21.973107636570674,0.7758620689655172,3.076922840236705,4.687548147653597,0.1262135922330097,0.0,-0.008019326147894468
65,Tb,159,94,5.06,0.15,841,0.0,0.0,1.0,0.0,29.34932266478004,0.6914893617021277,6.666666419753096,5.41750151497718,0.18238993710691823,0.0,-0.1313022727230333
11,Na,27,16,3.0136,0.0467,25,0.0,0.0,1.0,0.0,8.999999999999998,0.6875,1.71428546938779,3.0,0.18518518518518517,0.0,-0.015451643261446879
31,Ga,66,35,3.9706,0.0071,16,0.0,0.0,0.0,1.0,16.331620904278438,0.8857142857142857,2.0999997900000213,4.04124002062219,0.06060606060606061,-1.0,0.006004663077303185
49,In,104,55,4.5184,0.0117,36,0.0,0.0,0.0,1.0,22.115099254715485,0.8909090909090909,0.8333331944444675,4.7026693754415145,0.057692307692307696,-1.0,-0.01116974886250155
40,Zr,100,60,4.4891,0.0289,400,1.0,0.0,0.0,0.0,21.544346900318832,0.6666666666666666,4.999999750000012,4.641588833612778,0.2,1.0,0.0433859716834899
72,Hf,173,101,5.314,0.0038,841,0.0,1.0,0.0,0.0,31.047793084354215,0.7128712871287128,6.55172391200952,5.5720546555426225,0.1676300578034682,0.0,-0.02685520115314244
88,Ra,220,132,5.6683,0.0215,1936,1.0,0.0,0.0,0.0,36.44308387191581,0.6666666666666666,2.999999750000021,6.036810736797685,0.2,1.0,-0.0015547599467398143
37,Rb,85,48,4.2036,0.0024,121,0.0,0.0,1.0,0.0,19.3321111659706,0.7708333333333334,1.6363634876033195,4.396829672158179,0.12941176470588237,0.0,-0.010294133294130425
28,Ni,60,32,3.8225,0.0019,16,1.0,0.0,0.0,0.0,15.32618864787106,0.875,0.0,3.9148676411688634,0.06666666666666667,1.0,0.010044739661794644
66,Dy,159,93,5.1825,0.3031,729,0.0,1.0,0.0,0.0,29.34932266478004,0.7096774193548387,6.518518277091915,5.41750151497718,0.16981132075471697,0.0,-0.014905546686447835
36,Kr,96,60,4.3267,0.0158,576,1.0,0.0,0.0,0.0,20.965931153671168,0.6,4.444444197530878,4.5788569702133275,0.25,1.0,-0.017377351200750013
47,Ag,105,58,4.5269,0.0045,121,0.0,0.0,1.0,0.0,22.25663649191485,0.8103448275862069,2.1818179834710927,4.7176939803165325,0.10476190476190476,0.0,-0.0024051163020715194
95,Am,241,146,5.8928,0.0042,2601,0.0,0.0,1.0,0.0,38.726777622501196,0.6506849315068494,7.878787640036739,6.223084253206058,0.21161825726141079,0.0,-0.042134492927038636
71,Lu,173,102,5.3577,0.0303,961,0.0,0.0,1.0,0.0,31.047793084354215,0.696078431372549,7.096773964620194,5.5720546555426225,0.1791907514450867,0.0,0.014213240674212813
72,Hf,174,102,5.3201,0.0035,900,1.0,0.0,0.0,0.0,31.167322789559027,0.7058823529411765,6.666666444444451,5.5827701716584235,0.1724137931034483,1.0,-0.029371315713076385
70,Yb,165,95,5.2399,0.0058,625,0.0,1.0,0.0,0.0,30.08310291760778,0.7368421052631579,6.23999975040001,5.484806552432618,0.15151515151515152,0.0,-0.026861558925994622
69,Tm,165,96,5.2004,0.0038,729,0.0,0.0,1.0,0.0,30.08310291760778,0.71875,6.7407404910836854,5.484806552432618,0.16363636363636364,0.0,-0.06741262323344177
63,Eu,141,78,4.9697,0.0091,225,0.0,0.0,1.0,0.0,27.09023308756464,0.8076923076923077,3.058823349480979,5.2048278633942004,0.10638297872340426,0.0,-0.015127095022111625
92,U,235,143,5.8337,0.0041,2601,0.0,1.0,0.0,0.0,38.081312494483804,0.6433566433566433,6.2962960631001454,6.171005792776717,0.2170212765957447,0.0,-0.015810851424808092
18,Ar,33,15,3.3438,0.0058,9,0.0,1.0,0.0,0.0,10.288276478101775,1.2,1.428571224489825,3.207534329995826,-0.09090909090909091,0.0,-0.02205291326915626
84,Po,202,118,5.5281,0.0191,1156,1.0,0.0,0.0,0.0,34.42713741084797,0.711864406779661,1.5999998400000162,5.867464308442615,0.16831683168316833,1.0,0.016522392938751906
36,Kr,72,36,4.1635,0.006,0,1.0,0.0,0.0,0.0,17.306994843688898,1.0,3.9999997500000153,4.160167646103808,0.0,1.0,0.014807858402442697
87,Fr,224,137,5.7229,0.0173,2500,0.0,0.0,0.0,1.0,36.88349033646757,0.635036496350365,3.4374997851562634,6.0731779437513245,0.22321428571428573,-1.0,0.029058755512726187
36,Kr,87,51,4.1984,0.0027,225,0.0,1.0,0.0,0.0,19.63418302571681,0.7058823529411765,0.8888887901234679,4.431047621693634,0.1724137931034483,0.0,0.002732214415817502
11,Na,26,15,2.9928,0.0331,16,0.0,0.0,0.0,1.0,8.776382955329126,0.7333333333333333,1.8749997656250295,2.9624960684073702,0.15384615384615385,-1.0,-0.029305227223422214
62,Sm,153,91,5.0925,0.0068,841,0.0,1.0,0.0,0.0,28.606251587889357,0.6813186813186813,5.142856897959195,5.348481241239363,0.1895424836601307,0.0,0.0005437476452172518
18,Ar,36,18,3.3905,0.0023,0,1.0,0.0,0.0,0.0,10.902723556992836,1.0,0.9999997500000625,3.3019272488946263,0.0,1.0,0.022840555860016654
88,Ra,226,138,5.7211,0.0288,2500,1.0,0.0,0.0,0.0,37.1027095082808,0.6376811594202898,3.99999977777779,6.091199348919784,0.22123893805309736,1.0,-0.002880861800322876
81,Tl,199,118,5.4479,0.0031,1369,0.0,0.0,1.0,0.0,34.08542532669918,0.6864406779661016,0.8888887901234679,5.838272460814002,0.18592964824120603,0.0,-0.007381014067417091
63,Eu,139,76,4.976,0.0093,169,0.0,0.0,1.0,0.0,26.833451212355452,0.8289473684210527,4.105262941828266,5.180101467380292,0.09352517985611511,0.0,-0.01633766749243648
70,Yb,166,96,5.2525,0.0057,676,1.0,0.0,0.0,0.0,30.20452836208127,0.7291666666666666,6.461538213017761,5.4958646600950125,0.1566265060240964,1.0,-0.024981409249440034
60,Nd,132,72,4.9174,0.0026,144,1.0,0.0,0.0,0.0,25.92483220379743,0.8333333333333334,4.999999750000012,5.091643369659488,0.09090909090909091,1.0,-0.013291929188829599
44,Ru,100,56,4.4531,0.0031,144,1.0,0.0,0.0,0.0,21.544346900318832,0.7857142857142857,2.999999750000021,4.641588833612778,0.12,1.0,-0.011693510344334967
69,Tm,158,89,5.1235,0.0069,400,0.0,0.0,0.0,1.0,29.226135354653636,0.7752808988764045,4.549999772500011,5.406120175750225,0.12658227848101267,-1.0,-0.057322395663478076
38,Sr,98,60,4.4377,0.0214,484,1.0,0.0,0.0,0.0,21.256122803129635,0.6333333333333333,4.999999750000012,4.610436292058446,0.22448979591836735,1.0,0.036470280541390565
12,Mg,25,13,3.0288,0.002,1,0.0,1.0,0.0,0.0,8.549879733383484,0.9230769230769231,2.2222219753086696,2.924017738212866,0.04,0.0,-0.03867266542860248
79,Au,183,104,5.4247,0.0043,625,0.0,0.0,1.0,0.0,32.232999873805014,0.7596153846153846,2.6399998944000043,5.677411370845432,0.1366120218579235,0.0,0.0406079885056041
55,Cs,144,89,4.9055,0.0161,1156,0.0,0.0,0.0,1.0,27.47314182127996,0.6179775280898876,2.9166664236111317,5.241482788417793,0.2361111111111111,-1.0,-0.007317119721654386
87,Fr,223,136,5.7104,0.0173,2401,0.0,0.0,1.0,0.0,36.77363620550805,0.6397058823529411,3.333333111111126,6.064126994506963,0.21973094170403587,0.0,0.024322615043570472
50,Sn,126,76,4.6833,0.0043,676,1.0,0.0,0.0,0.0,25.133156184720164,0.6578947368421053,0.0,5.0132979349645845,0.20634920634920634,1.0,0.014628285598793589
39,Y,87,48,4.2498,0.0022,81,0.0,0.0,1.0,0.0,19.63418302571681,0.8125,1.6923075621301875,4.431047621693634,0.10344827586206896,0.0,-0.01584001495973464
14,Si,30,16,3.1336,0.004,4,1.0,0.0,0.0,0.0,9.654893846056297,0.875,2.399999760000024,3.1072325059538586,0.06666666666666667,1.0,-0.058661938306836525
88,Ra,221,133,5.6795,0.0228,2025,0.0,1.0,0.0,0.0,36.553433966164725,0.6616541353383458,3.23076898224854,6.045943596012513,0.20361990950226244,0.0,-0.0006428232646253917
52,Te,118,66,4.6956,0.0105,196,1.0,0.0,0.0,0.0,24.057731387639894,0.7878787878787878,1.7777776790123512,4.904868131524016,0.11864406779661017,1.0,0.01693542873628573
57,La,137,80,4.8496,0.0053,529,0.0,0.0,1.0,0.0,26.575434761451795,0.7125,1.5555553827160686,5.155136735475772,0.1678832116788321,0.0,-0.010692989719669477
88,Ra,223,135,5.6973,0.0253,2209,0.0,1.0,0.0,0.0,36.77363620550805,0.6518518518518519,3.599999760000016,6.064126994506963,0.21076233183856502,0.0,-0.0015933634850737732
82,Pb,182,100,5.3788,0.0035,324,1.0,0.0,0.0,0.0,32.11546826178415,0.82,0.0,5.667051108097064,0.0989010989010989,1.0,0.022464254468762768
74,W,180,106,5.3491,0.0022,1024,1.0,0.0,0.0,0.0,31.879757075478327,0.6981132075471698,5.714285510204089,5.64621617328617,0.17777777777777778,1.0,-0.0351441307839071
37,Rb,89,52,4.2391,0.0074,225,0.0,0.0,1.0,0.0,19.93394876854618,0.7115384615384616,1.6363634876033195,4.464745095584537,0.16853932584269662,0.0,-0.004361645558280003
82,Pb,185,103,5.3984,0.0028,441,0.0,1.0,0.0,0.0,32.46742297798574,0.7961165048543689,0.0,5.698019215305065,0.11351351351351352,0.0,0.026552907353465827
82,Pb,195,113,5.4389,0.0045,961,0.0,1.0,0.0,0.0,33.62712520483358,0.7256637168141593,0.0,5.798889997648997,0.15897435897435896,0.0,0.014438015595496623
62,Sm,145,83,4.9651,0.0034,441,0.0,1.0,0.0,0.0,27.600185534004485,0.7469879518072289,0.9230768520710114,5.253587872492901,0.14482758620689656,0.0,0.0089259899139158
88,Ra,225,137,5.715,0.0279,2401,0.0,1.0,0.0,0.0,36.993181114957046,0.6423357664233577,3.8823527128027813,6.082201995573399,0.21777777777777776,0.0,-0.0009278164072155093
81,Tl,188,107,5.4017,0.0072,676,0.0,0.0,0.0,1.0,32.817480272024206,0.7570093457943925,0.9499999525000024,5.728654315982437,0.13829787234042554,-1.0,0.005005669883114017
67,Ho,154,87,5.0856,0.0333,400,0.0,0.0,0.0,1.0,28.730762177301624,0.7701149425287356,3.7499998125000094,5.3601084109653625,0.12987012987012986,-1.0,-0.03512034723405666
88,Ra,224,136,5.7046,0.0263,2304,1.0,0.0,0.0,0.0,36.88349033646757,0.6470588235294118,3.7499997656250144,6.0731779437513245,0.21428571428571427,1.0,-0.002984735368879221
36,Kr,78,42,4.2038,0.0033,36,1.0,0.0,0.0,0.0,18.25561221028858,0.8571428571428571,3.9999997500000153,4.272658681697917,0.07692307692307693,1.0,0.014516051125008644
71,Lu,164,93,5.2677,0.031,484,0.0,0.0,0.0,1.0,29.96143191950181,0.7634408602150538,5.499999750000011,5.473703674798427,0.13414634146341464,-1.0,0.012519789334844766
34,Se,78,44,4.1406,0.0017,100,1.0,0.0,0.0,0.0,18.25561221028858,0.7727272727272727,2.999999750000021,4.272658681697917,0.1282051282051282,1.0,0.008505408975733708
70,Yb,161,91,5.1889,0.0072,441,0.0,1.0,0.0,0.0,29.59492547535442,0.7692307692307693,5.142856897959195,5.4401218254147965,0.13043478260869565,0.0,-0.03148326308621563
88,Ra,228,140,5.737,0.0315,2704,1.0,0.0,0.0,0.0,37.32128295889665,0.6285714285714286,4.19999979000001,6.109114744289606,0.22807017543859648,1.0,-0.0023914370748316927
77,Ir,186,109,5.39,0.1061,1024,0.0,0.0,0.0,1.0,32.584317547703584,0.7064220183486238,3.8636361880165366,5.708267473384861,0.17204301075268819,-1.0,-0.017993843704748436
26,Fe,58,32,3.7745,0.0014,36,1.0,0.0,0.0,0.0,14.983685966957935,0.8125,1.3333331111111482,3.8708766406277966,0.10344827586206896,1.0,0.0034331913297038774
38,Sr,99,61,4.4495,0.0226,529,0.0,1.0,0.0,0.0,21.400477469184917,0.6229508196721312,5.2380949886621435,4.626065009182741,0.23232323232323232,0.0,0.0346650888093043
70,Yb,167,97,5.2621,0.0056,729,0.0,1.0,0.0,0.0,30.32571022328558,0.7216494845360825,6.666666419753096,5.506878446387352,0.16167664670658682,0.0,-0.025830074130643865
25,Mn,52,27,3.6706,0.0128,4,0.0,0.0,0.0,1.0,13.93163953576523,0.9259259259259259,0.7499998125000469,3.7325111568172478,0.038461538461538464,-1.0,-0.021577964836289265
55,Cs,128,73,4.7921,0.0052,324,0.0,0.0,0.0,1.0,25.398416831491186,0.7534246575342466,3.214285484693894,5.039684199579492,0.140625,-1.0,-0.018541215930135913
55,Cs,126,71,4.7872,0.0056,256,0.0,0.0,0.0,1.0,25.133156184720164,0.7746478873239436,3.4374997851562634,5.0132979349645845,0.12698412698412698,-1.0,-0.014665512684318927
67,Ho,161,94,5.1785,0.0313,729,0.0,0.0,1.0,0.0,29.59492547535442,0.7127659574468085,6.666666419753096,5.4401218254147965,0.16770186335403728,0.0,-0.044063466717537025
29,Cu,65,36,3.9022,0.0014,49,0.0,0.0,1.0,0.0,16.166235625781553,0.8055555555555556,0.8888887901234679,4.020725758589058,0.1076923076923077,0.0,0.014159314207374152
18,Ar,41,23,3.4251,0.003,25,0.0,1.0,0.0,0.0,11.890202136872691,0.782608695652174,1.199999760000048,3.4482172403827303,0.12195121951219512,0.0,0.022154744696492035
34,Se,77,43,4.1395,0.0018,81,0.0,1.0,0.0,0.0,18.099246023352887,0.7906976744186046,3.23076898224854,4.254320865115005,0.11688311688311688,0.0,0.010593039921249492
54,Xe,138,84,4.8279,0.0079,900,1.0,0.0,0.0,0.0,26.70459879545431,0.6428571428571429,1.3333331111111482,5.167649252363622,0.21739130434782608,1.0,0.000983064500508668
87,Fr,211,124,5.5876,0.0176,1369,0.0,0.0,1.0,0.0,35.44227874406976,0.7016129032258065,1.428571224489825,5.953341813139051,0.17535545023696683,0.0,0.0064125385777416
38,Sr,80,42,4.2562,0.0037,16,1.0,0.0,0.0,0.0,18.566355334451114,0.9047619047619048,4.444444197530878,4.308869380063767,0.05,1.0,0.006681751802585012
81,Tl,202,121,5.4595,0.0027,1600,0.0,0.0,0.0,1.0,34.42713741084797,0.6694214876033058,0.8333331944444675,5.867464308442615,0.19801980198019803,-1.0,-0.011126683901413692
78,Pt,179,101,5.3915,0.005,529,0.0,1.0,0.0,0.0,31.7615743032901,0.7722772277227723,3.304347682419666,5.635740794544236,0.12849162011173185,0.0,0.02605726204661618
10,Ne,26,16,2.9251,0.01,36,1.0,0.0,0.0,0.0,8.776382955329126,0.625,1.3333331111111482,2.9624960684073702,0.23076923076923078,1.0,-0.04648478945659473
80,Hg,187,107,5.4046,0.0042,729,0.0,1.0,0.0,0.0,32.70100281537152,0.7476635514018691,1.809523723356013,5.718479064871316,0.1443850267379679,0.0,0.005578610331092193
14,Si,29,15,3.1176,0.0052,1,0.0,1.0,0.0,0.0,9.43913067739236,0.9333333333333333,2.7272724793388656,3.072316825685847,0.034482758620689655,0.0,-0.07440145827464884
56,Ba,132,76,4.8303,0.0047,400,1.0,0.0,0.0,0.0,25.92483220379743,0.7368421052631579,2.999999750000021,5.091643369659488,0.15151515151515152,1.0,-0.014529338928753965
40,Zr,98,58,4.4012,0.0164,324,1.0,0.0,0.0,0.0,21.256122803129635,0.6896551724137931,4.444444197530878,4.610436292058446,0.1836734693877551,1.0,-0.016959058776970792
